sequenceID,llda
367_chr17,1.1064175
367_chr2,1.1361669
367_chr3,1.1179148
367_chr4,1.1092813
368_chr11,1.1018033
368_chr17,1.1064175
368_chr2,1.1365714
369_chr1,1.1385442
369_chr11,1.0588099
369_chr17,1.0870856
369_chr2,1.1089319
369_chr3,1.0963019
369_chr4,1.0753508
36_chr1,1.180965
36_chr11,1.1262913
36_chr17,1.1294225
36_chr2,1.1576514
36_chr3,1.1546016
36_chr4,1.144187
371_chr1,1.1389291
371_chr11,1.0596734
371_chr17,1.0785242
371_chr2,1.092611
371_chr3,1.086018
371_chr4,1.0533453
373_chr1,1.147659
373_chr11,1.0705853
373_chr17,1.0849291
373_chr2,1.1056762
373_chr3,1.0930865
373_chr4,1.0613635
375_chr1,1.143146
375_chr17,1.0881329
375_chr2,1.1089319
375_chr3,1.0971862
375_chr4,1.071291
376_chr1,1.1646475
376_chr11,1.1009932
376_chr17,1.1060481
376_chr2,1.1355538
376_chr3,1.1179148
376_chr4,1.1071484
377_chr1,1.1679269
377_chr11,1.104544
377_chr17,1.1078691
377_chr2,1.1373702
377_chr3,1.1207731
377_chr4,1.1092813
378_chr1,1.164206
378_chr11,1.1001705
378_chr17,1.1056762
378_chr2,1.1343036
378_chr3,1.1170247
378_chr4,1.1022037
379_chr1,1.1637603
379_chr11,1.0963019
379_chr17,1.1022037
379_chr2,1.1267861
379_chr3,1.112324
379_chr4,1.0949473
37_chr1,1.1684339
37_chr11,1.1078691
37_chr17,1.1109939
37_chr2,1.1395009
37_chr3,1.1237397
37_chr4,1.1145717
380_chr1,1.161226
380_chr11,1.1005834
380_chr17,1.098912
380_chr2,1.1325848
380_chr3,1.1099732
380_chr4,1.1001705
381_chr1,1.1629694
381_chr11,1.0997543
381_chr17,1.1013998
381_chr2,1.1336662
381_chr3,1.1126512
381_chr4,1.1033869
382_chr1,1.1685346
382_chr11,1.1060481
382_chr17,1.1064175
382_chr2,1.138156
382_chr3,1.1234772
382_chr4,1.1132995
383_chr1,1.1686351
383_chr11,1.1060481
383_chr17,1.1064175
383_chr2,1.1379608
383_chr3,1.1226813
383_chr4,1.1132995
384_chr1,1.1685346
384_chr11,1.1053015
384_chr17,1.1064175
384_chr2,1.138156
384_chr3,1.1234772
384_chr4,1.1126512
385_chr1,1.168333
385_chr11,1.1049242
385_chr17,1.1056762
385_chr2,1.1375679
385_chr3,1.1226813
385_chr4,1.1113297
386_chr1,1.1686351
386_chr11,1.1064175
386_chr17,1.1060481
386_chr2,1.1373702
386_chr3,1.1232133
386_chr4,1.1129763
387_chr1,1.1681305
387_chr11,1.1056762
387_chr17,1.1060481
387_chr2,1.1373702
387_chr3,1.122413
387_chr4,1.1116632
388_chr1,1.1685346
388_chr11,1.1053015
388_chr17,1.1056762
388_chr2,1.1369725
388_chr3,1.122413
388_chr4,1.1119947
389_chr1,1.1681305
389_chr11,1.1049242
389_chr17,1.1053015
389_chr2,1.1353477
389_chr3,1.1210502
389_chr4,1.1106559
38_chr1,1.1654094
38_chr17,1.1085801
38_chr2,1.1371717
38_chr3,1.1184995
38_chr4,1.1103157
390_chr1,1.180965
390_chr11,1.1262913
390_chr17,1.1294225
390_chr2,1.1577795
390_chr3,1.1544642
390_chr4,1.1440151
391_chr1,1.1658391
391_chr11,1.1001705
391_chr17,1.102601
391_chr2,1.1323656
391_chr3,1.1187894
391_chr4,1.1056762
392_chr1,1.1664758
392_chr11,1.1041611
392_chr17,1.1041611
392_chr2,1.1340921
392_chr3,1.1215998
392_chr4,1.1067842
393_chr1,1.16762
393_chr11,1.1041611
393_chr17,1.1056762
393_chr2,1.1338797
393_chr3,1.1207731
393_chr4,1.1089319
394_chr1,1.1678249
394_chr11,1.1037755
394_chr17,1.1053015
394_chr2,1.135759
394_chr3,1.1218724
394_chr4,1.1103157
395_chr1,1.1682318
395_chr11,1.1064175
395_chr17,1.1064175
395_chr2,1.138156
395_chr3,1.122413
395_chr4,1.1132995
396_chr1,1.1675172
396_chr11,1.1049242
396_chr17,1.1056762
396_chr2,1.1349328
396_chr3,1.1218724
396_chr4,1.1116632
397_chr1,1.1681305
397_chr11,1.1056762
397_chr17,1.1064175
397_chr2,1.1377648
397_chr3,1.1207731
397_chr4,1.1109939
398_chr1,1.1684339
398_chr11,1.1056762
398_chr17,1.1067842
398_chr2,1.1373702
398_chr3,1.122413
398_chr4,1.112324
399_chr1,1.1680288
399_chr11,1.1037755
399_chr17,1.1071484
399_chr2,1.1359634
399_chr3,1.1221435
399_chr4,1.1085801
39_chr1,1.1619315
39_chr11,1.0949473
39_chr17,1.0954027
39_chr2,1.128002
39_chr3,1.1113297
39_chr4,1.0984858
400_chr1,1.1685346
400_chr11,1.1067842
400_chr17,1.1078691
400_chr2,1.1375679
400_chr3,1.1215998
400_chr4,1.1139395
401_chr1,1.168333
401_chr11,1.1078691
401_chr17,1.1082258
401_chr2,1.1379608
401_chr3,1.1232133
401_chr4,1.1136205
402_chr1,1.1672074
402_chr11,1.1022037
402_chr17,1.1060481
402_chr2,1.1338797
402_chr3,1.1187894
402_chr4,1.1089319
403_chr1,1.1663703
403_chr11,1.1001705
403_chr17,1.1041611
403_chr2,1.1312546
403_chr3,1.1184995
403_chr4,1.104544
405_chr1,1.1678249
405_chr11,1.104544
405_chr17,1.1053015
405_chr2,1.1353477
405_chr3,1.1207731
405_chr4,1.1103157
406_chr1,1.1684339
406_chr11,1.1053015
406_chr17,1.1067842
406_chr2,1.1365714
406_chr3,1.1226813
406_chr4,1.112324
407_chr1,1.1673108
407_chr11,1.102601
407_chr17,1.1056762
407_chr2,1.1336662
407_chr3,1.1202142
407_chr4,1.1075101
408_chr1,1.1808137
408_chr11,1.1260419
408_chr17,1.1289536
408_chr2,1.1576514
408_chr3,1.1543266
408_chr4,1.1434956
409_chr1,1.1655172
409_chr11,1.0980561
409_chr17,1.104544
409_chr2,1.1321454
409_chr3,1.1170247
409_chr4,1.102601
40_chr1,1.1808137
40_chr11,1.1262913
40_chr17,1.1291885
40_chr2,1.1577795
40_chr3,1.1543266
40_chr4,1.144187
410_chr1,1.1673108
410_chr11,1.1001705
410_chr17,1.1049242
410_chr2,1.1336662
410_chr3,1.118208
410_chr4,1.1082258
411_chr1,1.1607494
411_chr11,1.0881329
411_chr17,1.0935577
411_chr2,1.1237397
411_chr3,1.1064175
411_chr4,1.0958542
412_chr1,1.1663703
412_chr11,1.1013998
412_chr17,1.1037755
412_chr2,1.1330203
412_chr3,1.1184995
412_chr4,1.1078691
413_chr1,1.1669996
413_chr11,1.102601
413_chr17,1.1064175
413_chr2,1.1338797
413_chr3,1.1179148
413_chr4,1.1096284
414_chr1,1.1661586
414_chr11,1.1022037
414_chr17,1.1041611
414_chr2,1.1317021
414_chr3,1.118208
414_chr4,1.1067842
415_chr1,1.1671035
415_chr11,1.1009932
415_chr17,1.1041611
415_chr2,1.1319243
415_chr3,1.118208
415_chr4,1.1064175
416_chr1,1.180126
416_chr11,1.1257913
416_chr17,1.1287174
416_chr2,1.1576514
416_chr3,1.1541884
416_chr4,1.1434956
417_chr1,1.1803564
417_chr11,1.1257913
417_chr17,1.1291885
417_chr2,1.1576514
417_chr3,1.1544642
417_chr4,1.1436694
418_chr1,1.180203
418_chr11,1.1257913
418_chr17,1.1294225
418_chr2,1.1576514
418_chr3,1.1544642
418_chr4,1.1436694
419_chr1,1.1806617
419_chr11,1.1260419
419_chr2,1.1576514
419_chr3,1.1546016
419_chr4,1.1438426
41_chr1,1.1671035
41_chr11,1.1018033
41_chr17,1.1082258
41_chr2,1.1343036
41_chr3,1.1190777
41_chr4,1.1053015
420_chr1,1.1807377
420_chr11,1.1262913
420_chr17,1.1294225
420_chr2,1.1577795
420_chr3,1.1547385
420_chr4,1.144187
421_chr1,1.1808137
421_chr11,1.1262913
421_chr17,1.1294225
421_chr2,1.1576514
421_chr3,1.1547385
421_chr4,1.144187
422_chr1,1.1807377
422_chr11,1.1262913
422_chr17,1.1294225
422_chr2,1.1577795
422_chr3,1.1547385
422_chr4,1.144187
423_chr1,1.1807377
423_chr11,1.1262913
423_chr17,1.1294225
423_chr2,1.1577795
423_chr3,1.1547385
423_chr4,1.144187
424_chr1,1.180965
424_chr11,1.1262913
424_chr17,1.1294225
424_chr2,1.1577795
424_chr3,1.1546016
424_chr4,1.1440151
425_chr1,1.1808892
425_chr11,1.1262913
425_chr17,1.1294225
425_chr2,1.1577795
425_chr3,1.1543266
425_chr4,1.1440151
427_chr1,1.1808137
427_chr11,1.1262913
427_chr17,1.1294225
427_chr2,1.1576514
427_chr3,1.1547385
427_chr4,1.144529
428_chr1,1.1802797
428_chr11,1.1260419
428_chr17,1.1294225
428_chr2,1.1576514
428_chr3,1.1546016
428_chr4,1.1440151
429_chr1,1.1808137
429_chr11,1.1262913
429_chr17,1.1294225
429_chr2,1.1576514
429_chr3,1.1543266
429_chr4,1.1438426
42_chr1,1.1573942
42_chr11,1.0809397
42_chr17,1.0963019
42_chr2,1.115813
42_chr3,1.1018033
42_chr4,1.0891604
430_chr1,1.1807377
430_chr11,1.1262913
430_chr17,1.1294225
430_chr2,1.1577795
430_chr3,1.1546016
430_chr4,1.1438426
431_chr1,1.1808137
431_chr11,1.1262913
431_chr17,1.1294225
431_chr2,1.1577795
431_chr3,1.1546016
431_chr4,1.1440151
432_chr1,1.1807377
432_chr11,1.1262913
432_chr17,1.1294225
432_chr2,1.1576514
432_chr3,1.1546016
432_chr4,1.1438426
433_chr1,1.180965
433_chr11,1.1262913
433_chr17,1.1294225
433_chr2,1.1576514
433_chr3,1.1546016
433_chr4,1.1440151
434_chr1,1.180965
434_chr11,1.1262913
434_chr17,1.1294225
434_chr2,1.1576514
434_chr3,1.1546016
434_chr4,1.1440151
435_chr1,1.180965
435_chr11,1.1262913
435_chr17,1.1294225
435_chr2,1.1576514
435_chr3,1.1546016
