sequenceID,llda
100_chr1,0.7707649
100_chr11,0.6748912
100_chr17,0.6748912
100_chr2,0.70809597
100_chr3,0.6748912
100_chr4,0.6748912
101_chr1,0.75465393
101_chr11,0.6748912
101_chr17,0.67552936
101_chr2,0.80839604
101_chr3,0.6858134
101_chr4,0.6748912
102_chr1,0.6906066
102_chr11,0.6748912
102_chr17,0.6748912
102_chr2,0.6992535
102_chr3,0.7003234
102_chr4,0.6748912
103_chr1,0.6758052
103_chr11,0.6748912
103_chr17,0.6748912
103_chr2,0.8506657
103_chr3,0.6748912
103_chr4,0.6748912
104_chr1,0.7535458
104_chr11,0.6748912
104_chr17,0.7189846
104_chr2,0.96499294
104_chr3,0.6748912
104_chr4,0.6748912
105_chr1,0.7077626
105_chr11,0.6748912
105_chr17,0.67631805
105_chr2,0.70799875
105_chr3,0.6748912
105_chr4,0.6748912
106_chr1,0.7346607
106_chr11,0.6748912
106_chr17,0.6748912
106_chr2,0.69651854
106_chr3,0.7150868
106_chr4,0.6748912
107_chr1,0.69272214
107_chr11,0.6748912
107_chr17,0.6748912
107_chr2,0.6793574
107_chr3,0.6748912
107_chr4,0.6748912
108_chr1,0.73972106
108_chr11,0.6748912
108_chr17,0.6748912
108_chr2,0.6748912
108_chr3,0.6748912
108_chr4,0.6779651
109_chr1,0.7242021
109_chr11,0.67944866
109_chr17,0.6961025
109_chr2,0.70499325
109_chr3,0.7093298
109_chr4,0.69731647
10_chr1,0.71800387
10_chr11,0.6780244
10_chr17,0.6839211
10_chr2,0.6883517
10_chr3,0.6782583
10_chr4,0.6818438
110_chr1,0.7230309
110_chr11,0.6748912
110_chr17,0.6748912
110_chr2,0.69239026
110_chr3,0.6748912
110_chr4,0.7093715
111_chr1,0.7331637
111_chr11,0.6762871
111_chr17,0.6954972
111_chr2,0.7330189
111_chr3,0.70494235
111_chr4,0.71645534
112_chr1,0.727285
112_chr11,0.6748912
112_chr17,0.6748912
112_chr2,0.7219155
112_chr3,0.6998736
112_chr4,0.6748912
113_chr1,0.6969495
113_chr11,0.6748912
113_chr17,0.6748912
113_chr2,0.6748912
113_chr3,0.6748912
113_chr4,0.6748912
114_chr1,0.741661
114_chr11,0.6748912
114_chr17,0.6748912
114_chr2,0.67525434
114_chr3,0.6769627
114_chr4,0.6748912
115_chr1,0.72578025
115_chr11,0.6748912
115_chr17,0.6748912
115_chr2,0.6748912
115_chr3,0.6748912
115_chr4,0.6748912
116_chr1,0.7053847
116_chr11,0.6748912
116_chr17,0.6748912
116_chr2,0.6748912
116_chr3,0.6748912
116_chr4,0.6748912
117_chr1,0.76886755
117_chr11,0.6748912
117_chr17,0.70812356
117_chr2,0.70064557
117_chr3,0.70281273
117_chr4,0.7042156
118_chr1,0.69858575
118_chr11,0.6748912
118_chr17,0.67571443
118_chr3,0.69230723
118_chr4,0.6748912
119_chr1,0.728751
119_chr11,0.6748912
119_chr17,0.6748912
119_chr2,0.6976292
119_chr3,0.6748912
119_chr4,0.6748912
11_chr1,0.7147505
11_chr11,0.6795876
11_chr17,0.6748912
11_chr2,0.70050013
11_chr3,0.6910192
11_chr4,0.6803276
120_chr1,0.7519096
120_chr11,0.6748912
120_chr17,0.6748912
120_chr2,0.69152856
120_chr3,0.6748912
120_chr4,0.6748912
121_chr1,0.6919041
121_chr11,0.6748912
121_chr17,0.6748912
121_chr2,0.6762412
121_chr3,0.6748912
121_chr4,0.6748912
122_chr1,0.71235836
122_chr11,0.6748912
122_chr17,0.6748912
122_chr2,0.6786881
122_chr3,0.68375885
122_chr4,0.6748912
123_chr1,0.7449445
123_chr11,0.6748912
123_chr17,0.6748912
123_chr2,0.69962585
123_chr3,0.6748912
123_chr4,0.6748912
124_chr1,0.75938064
124_chr11,0.6919677
124_chr17,0.6748912
124_chr2,0.7049916
124_chr3,0.7128594
124_chr4,0.70475274
125_chr1,0.7378406
125_chr11,0.6748912
125_chr17,0.6748912
125_chr2,0.68583834
125_chr3,0.6748912
125_chr4,0.6748912
126_chr1,0.7510926
126_chr11,0.68709457
126_chr17,0.6906912
126_chr2,0.71572244
126_chr3,0.71891004
126_chr4,0.70617485
127_chr1,0.7308677
127_chr11,0.6748912
127_chr17,0.6748912
127_chr2,0.6840417
127_chr3,0.6748912
127_chr4,0.6748912
128_chr1,0.7162045
128_chr11,0.6748912
128_chr17,0.6748912
128_chr2,0.6748912
128_chr3,0.6748912
128_chr4,0.6748912
129_chr1,0.7266629
129_chr11,0.6748912
129_chr17,0.6756962
129_chr2,0.6978068
129_chr3,0.6918432
129_chr4,0.7100215
12_chr1,0.7462025
12_chr11,0.6748912
12_chr17,0.6748912
12_chr2,0.6748912
12_chr3,0.6871484
12_chr4,0.6959894
130_chr1,0.70472294
130_chr11,0.6748912
130_chr17,0.6748912
130_chr2,0.6860263
130_chr3,0.6748912
130_chr4,0.6748912
131_chr1,0.7044186
131_chr11,0.6748912
131_chr17,0.6748912
131_chr2,0.68176204
131_chr3,0.68718326
131_chr4,0.6748912
132_chr1,0.7291818
132_chr11,0.6748912
132_chr17,0.6748912
132_chr2,0.71150124
132_chr3,0.6748912
132_chr4,0.6748912
