sequenceID,llda
367_chr17,1.0844996
367_chr2,1.0844996
367_chr3,1.0844996
367_chr4,1.0844996
368_chr11,1.0910327
368_chr17,1.1062355
368_chr2,1.1044044
369_chr1,1.1281174
369_chr11,1.0844996
369_chr17,1.0844996
369_chr2,1.0844996
369_chr3,1.0844996
369_chr4,1.0844996
36_chr1,1.0844996
36_chr11,1.0844996
36_chr17,1.0844996
36_chr2,1.0844996
36_chr3,1.0844996
36_chr4,1.0844996
371_chr1,1.0878267
371_chr11,1.0844996
371_chr17,1.0844996
371_chr2,1.0844996
371_chr3,1.0844996
371_chr4,1.0844996
373_chr1,1.0855564
373_chr11,1.0844996
373_chr17,1.0844996
373_chr2,1.0844996
373_chr3,1.0844996
373_chr4,1.0844996
375_chr1,1.1115298
375_chr17,1.0844996
375_chr2,1.0844996
375_chr3,1.0849983
375_chr4,1.0844996
376_chr1,1.0844996
376_chr11,1.0844996
376_chr17,1.0844996
376_chr2,1.0844996
376_chr3,1.0844996
376_chr4,1.0844996
377_chr1,1.0844996
377_chr11,1.0844996
377_chr17,1.0844996
377_chr2,1.0844996
377_chr3,1.0844996
377_chr4,1.0844996
378_chr1,1.1150008
378_chr11,1.092633
378_chr17,1.0844996
378_chr2,1.0952818
378_chr3,1.0844996
378_chr4,1.0844996
379_chr1,1.0844996
379_chr11,1.0844996
379_chr17,1.0844996
379_chr2,1.0876713
379_chr3,1.0844996
379_chr4,1.0932889
37_chr1,1.0844996
37_chr11,1.0844996
37_chr17,1.0844996
37_chr2,1.0844996
37_chr3,1.0844996
37_chr4,1.0844996
380_chr1,1.0874547
380_chr11,1.0844996
380_chr17,1.0844996
380_chr2,1.0844996
380_chr3,1.0844996
380_chr4,1.0844996
381_chr1,1.0844996
381_chr11,1.0844996
381_chr17,1.0844996
381_chr2,1.0844996
381_chr3,1.0844996
381_chr4,1.0844996
382_chr1,1.0844996
382_chr11,1.0844996
382_chr17,1.0844996
382_chr2,1.0859122
382_chr3,1.0844996
382_chr4,1.0844996
383_chr1,1.0844996
383_chr11,1.0844996
383_chr17,1.0844996
383_chr2,1.0844996
383_chr3,1.0844996
383_chr4,1.0844996
384_chr1,1.0844996
384_chr11,1.0844996
384_chr17,1.0844996
384_chr2,1.0844996
384_chr3,1.0844996
384_chr4,1.0844996
385_chr1,1.0844996
385_chr11,1.0844996
385_chr17,1.0844996
385_chr2,1.0844996
385_chr3,1.0844996
385_chr4,1.0844996
386_chr1,1.0850898
386_chr11,1.0844996
386_chr17,1.0844996
386_chr2,1.0844996
386_chr3,1.0844996
386_chr4,1.0844996
387_chr1,1.0844996
387_chr11,1.0844996
387_chr17,1.0844996
387_chr2,1.0844996
387_chr3,1.0844996
387_chr4,1.0844996
388_chr1,1.0844996
388_chr11,1.0844996
388_chr17,1.0844996
388_chr2,1.0844996
388_chr3,1.0844996
388_chr4,1.0844996
389_chr1,1.0856894
389_chr11,1.0844996
389_chr17,1.0844996
389_chr2,1.0844996
389_chr3,1.0844996
389_chr4,1.0844996
38_chr1,1.0844996
38_chr17,1.0848008
38_chr2,1.0844996
38_chr3,1.0844996
38_chr4,1.0844996
390_chr1,1.0844996
390_chr11,1.0844996
390_chr17,1.0844996
390_chr2,1.0844996
390_chr3,1.0844996
390_chr4,1.0844996
391_chr1,1.0844996
391_chr11,1.0844996
391_chr17,1.0844996
391_chr2,1.0844996
391_chr3,1.0844996
391_chr4,1.0844996
392_chr1,1.0844996
392_chr11,1.0844996
392_chr17,1.0844996
392_chr2,1.0844996
392_chr3,1.0844996
392_chr4,1.0844996
393_chr1,1.0844996
393_chr11,1.0844996
393_chr17,1.0844996
393_chr2,1.0844996
393_chr3,1.0844996
393_chr4,1.0844996
394_chr1,1.0906804
394_chr11,1.0844996
394_chr17,1.0844996
394_chr2,1.0844996
394_chr3,1.0844996
394_chr4,1.0844996
395_chr1,1.0887035
395_chr11,1.0844996
395_chr17,1.0844996
395_chr2,1.0847394
395_chr3,1.0844996
395_chr4,1.0844996
396_chr1,1.0889331
396_chr11,1.0844996
396_chr17,1.0844996
396_chr2,1.0844996
396_chr3,1.0844996
396_chr4,1.0844996
397_chr1,1.086957
397_chr11,1.0844996
397_chr17,1.0844996
397_chr2,1.0844996
397_chr3,1.0844996
397_chr4,1.0844996
398_chr1,1.0844996
398_chr11,1.0844996
398_chr17,1.0844996
398_chr2,1.0881829
398_chr3,1.0844996
398_chr4,1.0844996
399_chr1,1.0900155
399_chr11,1.0844996
399_chr17,1.0844996
399_chr2,1.0844996
399_chr3,1.0844996
399_chr4,1.0844996
39_chr1,1.0948563
39_chr11,1.0897661
39_chr17,1.0844996
39_chr2,1.0844996
39_chr3,1.0844996
39_chr4,1.0844996
400_chr1,1.0844996
400_chr11,1.0844996
400_chr17,1.0844996
400_chr2,1.0844996
400_chr3,1.0844996
400_chr4,1.0844996
401_chr1,1.0844996
401_chr11,1.0844996
401_chr17,1.0844996
401_chr2,1.0844996
401_chr3,1.0844996
401_chr4,1.0844996
402_chr1,1.0936416
402_chr11,1.0844996
402_chr17,1.0844996
402_chr2,1.0844996
402_chr3,1.0844996
402_chr4,1.0844996
403_chr1,1.0844996
403_chr11,1.0844996
403_chr17,1.0844996
403_chr2,1.0844996
403_chr3,1.0844996
403_chr4,1.0844996
405_chr1,1.0844996
405_chr11,1.0844996
405_chr17,1.0844996
405_chr2,1.0844996
405_chr3,1.0844996
405_chr4,1.0844996
406_chr1,1.0844996
406_chr11,1.0844996
406_chr17,1.0844996
406_chr2,1.0844996
406_chr3,1.0844996
406_chr4,1.0844996
407_chr1,1.0844996
407_chr11,1.0844996
407_chr17,1.0844996
407_chr2,1.0844996
407_chr3,1.0844996
407_chr4,1.0844996
408_chr1,1.0887208
408_chr11,1.0844996
408_chr17,1.0844996
408_chr2,1.0854307
408_chr3,1.0844996
408_chr4,1.0844996
409_chr1,1.0952811
409_chr11,1.0844996
409_chr17,1.0844996
409_chr2,1.0955461
409_chr3,1.0844996
409_chr4,1.0889738
40_chr1,1.0961095
40_chr11,1.0967191
40_chr17,1.0915368
40_chr2,1.0991168
40_chr3,1.0844996
40_chr4,1.0910248
410_chr1,1.1124465
410_chr11,1.0844996
410_chr17,1.0860739
410_chr2,1.0844996
410_chr3,1.0844996
410_chr4,1.0844996
411_chr1,1.0844996
411_chr11,1.0844996
411_chr17,1.0844996
411_chr2,1.0844996
411_chr3,1.0844996
411_chr4,1.0844996
412_chr1,1.084947
412_chr11,1.0876504
412_chr17,1.0844996
412_chr2,1.0844996
412_chr3,1.0844996
412_chr4,1.0844996
413_chr1,1.0921329
413_chr11,1.0844996
413_chr17,1.0844996
413_chr2,1.0844996
413_chr3,1.0844996
413_chr4,1.0844996
414_chr1,1.0914773
414_chr11,1.0844996
414_chr17,1.0844996
414_chr2,1.0844996
414_chr3,1.0844996
414_chr4,1.0844996
415_chr1,1.0981667
415_chr11,1.0844996
415_chr17,1.0844996
415_chr2,1.0966805
415_chr3,1.0844996
415_chr4,1.0844996
416_chr1,1.090174
416_chr11,1.0844996
416_chr17,1.0844996
416_chr2,1.0844996
416_chr3,1.0844996
416_chr4,1.0844996
417_chr1,1.105203
417_chr11,1.0844996
417_chr17,1.0844996
417_chr2,1.0844996
417_chr3,1.0844996
417_chr4,1.0844996
418_chr1,1.0844996
418_chr11,1.0844996
418_chr17,1.0844996
418_chr2,1.0844996
418_chr3,1.0844996
418_chr4,1.0844996
419_chr1,1.0923924
419_chr11,1.0844996
419_chr2,1.0844996
419_chr3,1.0844996
419_chr4,1.0844996
41_chr1,1.0844996
41_chr11,1.0844996
41_chr17,1.0844996
41_chr2,1.0844996
41_chr3,1.0844996
41_chr4,1.0844996
420_chr1,1.1079143
420_chr11,1.0929052
420_chr17,1.0844996
420_chr2,1.0966909
420_chr3,1.0844996
420_chr4,1.0844996
421_chr1,1.0844996
421_chr11,1.0844996
421_chr17,1.0844996
421_chr2,1.0844996
421_chr3,1.0844996
421_chr4,1.0844996
422_chr1,1.0974913
422_chr11,1.0844996
422_chr17,1.0844996
422_chr2,1.0844996
422_chr3,1.0844996
422_chr4,1.0844996
423_chr1,1.0981853
423_chr11,1.0844996
423_chr17,1.0844996
423_chr2,1.0964072
423_chr3,1.0844996
423_chr4,1.0844996
424_chr1,1.0844996
424_chr11,1.0844996
424_chr17,1.0844996
424_chr2,1.0844996
424_chr3,1.0844996
424_chr4,1.0844996
425_chr1,1.0844996
425_chr11,1.0844996
425_chr17,1.0844996
425_chr2,1.0844996
425_chr3,1.0844996
425_chr4,1.0844996
427_chr1,1.0844996
427_chr11,1.0844996
427_chr17,1.0844996
427_chr2,1.0844996
427_chr3,1.0844996
427_chr4,1.0844996
428_chr1,1.0844996
428_chr11,1.0844996
428_chr17,1.0844996
428_chr2,1.0844996
428_chr3,1.0844996
428_chr4,1.0844996
429_chr1,1.0844996
429_chr11,1.0844996
429_chr17,1.0844996
429_chr2,1.0844996
429_chr3,1.0844996
429_chr4,1.0844996
42_chr1,1.0844996
42_chr11,1.0844996
42_chr17,1.0844996
42_chr2,1.0844996
42_chr3,1.0844996
42_chr4,1.0844996
430_chr1,1.0844996
430_chr11,1.0844996
430_chr17,1.0844996
430_chr2,1.0847915
430_chr3,1.0844996
430_chr4,1.0844996
431_chr1,1.0844996
431_chr11,1.0844996
431_chr17,1.0844996
431_chr2,1.0844996
431_chr3,1.0844996
431_chr4,1.0844996
432_chr1,1.0852022
432_chr11,1.0844996
432_chr17,1.0844996
432_chr2,1.0844996
432_chr3,1.0844996
432_chr4,1.0844996
433_chr1,1.0844996
433_chr11,1.0844996
433_chr17,1.0844996
433_chr2,1.0937966
433_chr3,1.0844996
433_chr4,1.0844996
434_chr1,1.0844996
434_chr11,1.0844996
434_chr17,1.0844996
434_chr2,1.0844996
434_chr3,1.0844996
434_chr4,1.0844996
435_chr1,1.0848966
435_chr11,1.0844996
435_chr17,1.0844996
435_chr2,1.0844996
435_chr3,1.0844996
435_chr4,1.0844996
436_chr1,1.0844996
436_chr11,1.0844996
436_chr17,1.0844996
436_chr2,1.0844996
436_chr3,1.0844996
436_chr4,1.0844996
437_chr1,1.0844996
437_chr11,1.0844996
437_chr17,1.0844996
437_chr2,1.0844996
437_chr3,1.0844996
437_chr4,1.0844996
438_chr1,1.0844996
438_chr11,1.0844996
438_chr17,1.0844996
438_chr2,1.0844996
438_chr3,1.0844996
438_chr4,1.0844996
