sequenceID,llda
367_chr17,1.3204076
367_chr2,0.8318878
367_chr3,1.1909862
367_chr4,1.2890022
368_chr11,1.6289859
368_chr17,1.6021544
368_chr2,1.0226327
369_chr1,0.58609086
369_chr11,1.6740355
369_chr17,1.5216581
369_chr2,1.2393225
369_chr3,1.4305124
369_chr4,1.6012578
36_chr1,-0.5995672
36_chr11,1.1034937
36_chr17,0.9633151
36_chr2,0.3068615
36_chr3,0.5158327
36_chr4,0.71169627
371_chr1,0.7385779
371_chr11,1.7133456
371_chr17,1.5991565
371_chr2,1.4538355
371_chr3,1.5080265
371_chr4,1.7308563
373_chr1,0.5186179
373_chr11,1.6159186
373_chr17,1.5538101
373_chr2,1.2960947
373_chr3,1.4409968
373_chr4,1.6855286
375_chr1,0.6035521
375_chr17,1.5731827
375_chr2,1.2809954
375_chr3,1.5132121
375_chr4,1.7228924
376_chr1,0.20558955
376_chr11,1.4427049
376_chr17,1.3893937
376_chr2,0.94974214
376_chr3,1.2581613
376_chr4,1.3624573
377_chr1,-0.08051681
377_chr11,1.3433125
377_chr17,1.3137096
377_chr2,0.74047214
377_chr3,1.0909013
377_chr4,1.279831
378_chr1,-0.092531994
378_chr11,1.5017878
378_chr17,1.2809787
378_chr2,0.6868043
378_chr3,1.0932423
378_chr4,1.285253
379_chr1,-0.042354364
379_chr11,1.4005215
379_chr17,1.3164504
379_chr2,0.8758558
379_chr3,1.1832161
379_chr4,1.3117026
37_chr1,-0.0017123569
37_chr11,1.3296653
37_chr17,1.2710056
37_chr2,0.81881565
37_chr3,1.1414928
37_chr4,1.2096215
380_chr1,0.12617284
380_chr11,1.4702073
380_chr17,1.4101484
380_chr2,0.8876252
380_chr3,1.3154241
380_chr4,1.4129901
381_chr1,0.13488826
381_chr11,1.3842968
381_chr17,1.3587031
381_chr2,0.89053243
381_chr3,1.2229525
381_chr4,1.3001771
382_chr1,-0.061330616
382_chr11,1.361812
382_chr17,1.384568
382_chr2,0.80501235
382_chr3,1.1417977
382_chr4,1.2793748
383_chr1,0.008516024
383_chr11,1.3653761
383_chr17,1.3580911
383_chr2,0.8423198
383_chr3,1.054655
383_chr4,1.2513695
384_chr1,0.03288922
384_chr11,1.3026868
384_chr17,1.3588853
384_chr2,0.895598
384_chr3,1.164896
384_chr4,1.3111793
385_chr1,-0.07960585
385_chr11,1.3665015
385_chr17,1.3352567
385_chr2,0.7950209
385_chr3,1.1287448
385_chr4,1.251982
386_chr1,-0.089604266
386_chr11,1.3271241
386_chr17,1.3180966
386_chr2,0.7793048
386_chr3,1.1166215
386_chr4,1.2676408
387_chr1,0.02626673
387_chr11,1.4905838
387_chr17,1.4568089
387_chr2,0.8871111
387_chr3,1.1400722
387_chr4,1.2198824
388_chr1,-0.0124867875
388_chr11,1.3710136
388_chr17,1.3494573
388_chr2,0.83860356
388_chr3,1.1151379
388_chr4,1.3100989
389_chr1,-0.053421803
389_chr11,1.3836337
389_chr17,1.3426018
389_chr2,0.8175626
389_chr3,1.1692129
389_chr4,1.2806461
38_chr1,0.0034495099
38_chr17,1.2948148
38_chr2,0.7725942
38_chr3,1.1672125
38_chr4,1.2669263
390_chr1,-0.42769226
390_chr11,1.1680934
390_chr17,1.079797
390_chr2,0.48352835
390_chr3,0.5837522
390_chr4,0.8379803
391_chr1,0.01856973
391_chr11,1.3513212
391_chr17,1.3598405
391_chr2,0.8541932
391_chr3,1.1453564
391_chr4,1.3551166
392_chr1,0.0939475
392_chr11,1.363802
392_chr17,1.3655286
392_chr2,0.8900594
392_chr3,1.0978206
392_chr4,1.3117356
393_chr1,0.035164375
393_chr11,1.3867799
393_chr17,1.3983053
393_chr2,0.94964033
393_chr3,1.1360451
393_chr4,1.3046635
394_chr1,-0.090270445
394_chr11,1.3737625
394_chr17,1.2996974
394_chr2,0.8096842
394_chr3,1.0962516
394_chr4,1.2715596
395_chr1,-0.109634414
395_chr11,1.3309498
395_chr17,1.3107486
395_chr2,0.74750483
395_chr3,1.0763091
395_chr4,1.2204443
396_chr1,-0.08771451
396_chr11,1.3209729
396_chr17,1.340452
396_chr2,0.7875731
396_chr3,1.1158776
396_chr4,1.2505269
397_chr1,-0.101223744
397_chr11,1.3477372
397_chr17,1.2923472
397_chr2,0.79643786
397_chr3,1.0927773
397_chr4,1.295481
398_chr1,-0.07014958
398_chr11,1.2959247
398_chr17,1.3154329
398_chr2,0.6949268
398_chr3,1.004107
398_chr4,1.1991105
399_chr1,-0.12947476
399_chr11,1.3426468
399_chr17,1.3108096
399_chr2,0.8128152
399_chr3,1.0987376
399_chr4,1.2225685
39_chr1,0.13355683
39_chr11,1.534381
39_chr17,1.6123629
39_chr2,1.079979
39_chr3,1.2709002
39_chr4,1.3924384
400_chr1,-0.0758287
400_chr11,1.4053079
400_chr17,1.389502
400_chr2,0.82863593
400_chr3,1.1386766
400_chr4,1.2710283
401_chr1,-0.05324805
401_chr11,1.3462751
401_chr17,1.2984694
401_chr2,0.7415629
401_chr3,1.0424271
401_chr4,1.2083125
402_chr1,-0.15749262
402_chr11,1.3937032
402_chr17,1.3051174
402_chr2,0.8696726
402_chr3,1.1081098
402_chr4,1.2916877
403_chr1,0.07133349
403_chr11,1.4001808
403_chr17,1.3954235
403_chr2,0.9898623
403_chr3,1.1201628
403_chr4,1.347346
405_chr1,0.1189636
405_chr11,1.407958
405_chr17,1.3967991
405_chr2,0.9667738
405_chr3,1.1974764
405_chr4,1.3537487
406_chr1,-0.0056229117
406_chr11,1.3665428
406_chr17,1.3066803
406_chr2,0.879955
406_chr3,1.0950856
406_chr4,1.2763573
407_chr1,0.00053544715
407_chr11,1.358904
407_chr17,1.3567548
407_chr2,0.86661637
407_chr3,1.0985032
407_chr4,1.2804638
408_chr1,-0.775744
408_chr11,1.1006327
408_chr17,0.9794106
408_chr2,0.20067161
408_chr3,0.492171
408_chr4,0.6878347
409_chr1,-0.1504233
409_chr11,1.3971726
409_chr17,1.2673767
409_chr2,0.7477344
409_chr3,1.127626
409_chr4,1.2549491
40_chr1,-0.7332062
40_chr11,1.0756382
40_chr17,0.87115663
40_chr2,0.23125842
40_chr3,0.3956387
40_chr4,0.5903478
410_chr1,-0.1984016
410_chr11,1.3721596
410_chr17,1.3532538
410_chr2,0.8211931
410_chr3,1.073018
410_chr4,1.2744893
411_chr1,0.13349363
411_chr11,1.5163213
411_chr17,1.4383317
411_chr2,1.0566802
411_chr3,1.2968729
411_chr4,1.3947266
412_chr1,-0.025179625
412_chr11,1.4671053
412_chr17,1.4470855
412_chr2,0.84966254
412_chr3,1.1556298
412_chr4,1.3376245
413_chr1,-0.16463272
413_chr11,1.3541126
413_chr17,1.2743441
413_chr2,0.8218941
413_chr3,1.1344234
413_chr4,1.2170436
414_chr1,-0.1353934
414_chr11,1.3520286
414_chr17,1.3084418
414_chr2,0.898239
414_chr3,1.0649854
414_chr4,1.2705017
415_chr1,-0.18299152
415_chr11,1.3726631
415_chr17,1.3007811
415_chr2,0.73497343
415_chr3,1.1232051
415_chr4,1.2799481
416_chr1,-0.6758667
416_chr11,1.088865
416_chr17,0.93926096
416_chr2,0.2730762
416_chr3,0.5091844
416_chr4,0.7637125
417_chr1,-0.8342879
417_chr11,1.0158409
417_chr17,0.9278302
417_chr2,0.34962326
417_chr3,0.4356778
417_chr4,0.73801875
418_chr1,-0.5793275
418_chr11,1.0710539
418_chr17,1.0034466
418_chr2,0.334116
418_chr3,0.45588
418_chr4,0.7013834
419_chr1,-0.71707636
419_chr11,1.1013288
419_chr2,0.35529813
419_chr3,0.4545429
419_chr4,0.66591674
41_chr1,-0.011863192
41_chr11,1.3781694
41_chr17,1.337579
41_chr2,0.9176933
41_chr3,1.1935419
41_chr4,1.3164244
420_chr1,-0.88410735
420_chr11,1.0413178
420_chr17,1.0064787
420_chr2,0.2346378
420_chr3,0.35136828
420_chr4,0.6848547
421_chr1,-0.63117623
421_chr11,1.065689
421_chr17,1.0673472
421_chr2,0.37950936
421_chr3,0.49876165
421_chr4,0.73467606
422_chr1,-0.812478
422_chr11,1.000687
422_chr17,0.93496466
422_chr2,0.25551075
422_chr3,0.4548698
422_chr4,0.7120745
423_chr1,-0.9110644
423_chr11,1.0236229
423_chr17,0.9501998
423_chr2,0.12565207
423_chr3,0.4390682
423_chr4,0.6830237
424_chr1,-0.67888886
424_chr11,1.1080756
424_chr17,0.9078973
424_chr2,0.28001234
424_chr3,0.44671404
424_chr4,0.7180535
425_chr1,-0.49874672
425_chr11,1.1068459
425_chr17,1.006771
425_chr2,0.43341088
425_chr3,0.5500029
425_chr4,0.7894387
427_chr1,-0.5383788
427_chr11,1.0472059
427_chr17,1.0043159
427_chr2,0.27182165
427_chr3,0.4202088
427_chr4,0.7344253
428_chr1,-0.5940838
428_chr11,1.0905459
428_chr17,0.9534157
428_chr2,0.38343292
428_chr3,0.47968668
428_chr4,0.7095035
429_chr1,-0.4859607
429_chr11,1.145061
429_chr17,1.0118543
429_chr2,0.47362486
429_chr3,0.5213814
429_chr4,0.7268906
42_chr1,0.28962877
42_chr11,1.5601064
42_chr17,1.4730284
42_chr2,1.1892601
42_chr3,1.3880163
42_chr4,1.520602
430_chr1,-0.5594715
430_chr11,1.0338495
430_chr17,0.97591543
430_chr2,0.21335077
430_chr3,0.4162575
430_chr4,0.75294614
431_chr1,-0.49501345
431_chr11,1.1620125
431_chr17,1.0807691
431_chr2,0.36750168
431_chr3,0.54666466
431_chr4,0.6339242
432_chr1,-0.70212495
432_chr11,1.0852973
432_chr17,0.9089637
432_chr2,0.31760678
432_chr3,0.5266943
432_chr4,0.75002104
433_chr1,-0.54331136
433_chr11,1.0483812
433_chr17,0.9954507
433_chr2,0.23735182
433_chr3,0.50347674
433_chr4,0.75975853
434_chr1,-0.45121738
434_chr11,1.1281884
434_chr17,1.0232717
434_chr2,0.4159834
434_chr3,0.55818427
434_chr4,0.6863221
435_chr1,-0.7203755
435_chr11,1.0795785
435_chr17,0.94544417
435_chr2,0.35405847
435_chr3,0.5415013
435_chr4,0.75318414
436_chr1,-0.6348459
436_chr11,1.1106118
436_chr17,0.9457716
436_chr2,0.35125744
436_chr3,0.5105072
436_chr4,0.73610365
437_chr1,-0.6266462
437_chr11,1.0823902
437_chr17,0.9363649
437_chr2,0.40391988
437_chr3,0.42254683
437_chr4,0.68026453
438_chr1,-0.5471604
438_chr11,1.0746163
438_chr17,0.93533033
438_chr2,0.41638735
438_chr3,0.48650378
438_chr4,0.7004378
439_chr1,-0.64774096
439_chr11,1.0688816
439_chr17,0.93067336
439_chr2,0.30404878
439_chr3,0.48991042
439_chr4,0.68316776
43_chr1,-0.19352746
43_chr11,1.282922
43_chr17,1.2690492
43_chr2,0.7794977
43_chr3,1.0883437
43_chr4,1.1481811
440_chr1,-0.5585981
440_chr11,1.048105
440_chr17,1.025491
440_chr2,0.394998
440_chr3,0.4983255
440_chr4,0.7564817
441_chr1,-0.50105107
441_chr17,1.1097019
441_chr2,0.44749698
441_chr3,0.5578834
441_chr4,0.795639
442_chr1,-0.6044877
442_chr11,1.1072375
442_chr17,0.9866946
442_chr2,0.36153498
442_chr3,0.49160683
442_chr4,0.71631306
443_chr1,-0.571003
