sequenceID,llda
100_chr1,0.7791465
100_chr11,0.64989567
100_chr17,0.64989567
100_chr2,0.69995826
100_chr3,0.64989567
100_chr4,0.64989567
101_chr1,0.78383267
101_chr11,0.64989567
101_chr17,0.6734224
101_chr2,0.8611034
101_chr3,0.6507499
101_chr4,0.64989567
102_chr1,0.7542967
102_chr11,0.64989567
102_chr17,0.70826715
102_chr2,0.82325435
102_chr3,0.7578981
102_chr4,0.64989567
103_chr1,0.7783712
103_chr11,0.64989567
103_chr17,0.7291477
103_chr2,0.9868712
103_chr3,0.64989567
103_chr4,0.64989567
104_chr1,0.730151
104_chr11,0.64989567
104_chr17,0.74094284
104_chr2,0.9198456
104_chr3,0.64989567
104_chr4,0.64989567
105_chr1,0.64989567
105_chr11,0.64989567
105_chr17,0.6811223
105_chr2,0.71929073
105_chr3,0.64989567
105_chr4,0.64989567
106_chr1,0.70074064
106_chr11,0.69387555
106_chr17,0.68522936
106_chr2,0.659661
106_chr3,0.7590578
106_chr4,0.64989567
107_chr1,0.64989567
107_chr11,0.64989567
107_chr17,0.65501034
107_chr2,0.684867
107_chr3,0.64989567
107_chr4,0.64989567
108_chr1,0.7596688
108_chr11,0.64989567
108_chr17,0.72243667
108_chr2,0.64989567
108_chr3,0.66051936
108_chr4,0.65099776
109_chr1,0.64989567
109_chr11,0.64989567
109_chr17,0.6903861
109_chr2,0.6597181
109_chr3,0.6848792
109_chr4,0.6811785
10_chr1,0.64989567
10_chr11,0.70701456
10_chr17,0.6710606
10_chr2,0.64989567
10_chr3,0.64989567
10_chr4,0.6806674
110_chr1,0.7056942
110_chr11,0.64989567
110_chr17,0.64989567
110_chr2,0.6752306
110_chr3,0.64989567
110_chr4,0.74344635
111_chr1,0.64989567
111_chr11,0.6672892
111_chr17,0.69014865
111_chr2,0.77896655
111_chr3,0.7028853
111_chr4,0.76987123
112_chr1,0.6800635
112_chr11,0.68565005
112_chr17,0.706691
112_chr2,0.78429157
112_chr3,0.73626363
112_chr4,0.64989567
113_chr1,0.7347517
113_chr11,0.64989567
113_chr17,0.6544161
113_chr2,0.714386
113_chr3,0.64989567
113_chr4,0.64989567
114_chr1,0.76278114
114_chr11,0.7100453
114_chr17,0.7262104
114_chr2,0.68104374
114_chr3,0.7156569
114_chr4,0.666756
115_chr1,0.7181988
115_chr11,0.6943785
115_chr17,0.7072819
115_chr2,0.6731046
115_chr3,0.6614675
115_chr4,0.68561697
116_chr1,0.6568292
116_chr11,0.64989567
116_chr17,0.64989567
116_chr2,0.64989567
116_chr3,0.64989567
116_chr4,0.64989567
117_chr1,0.7772466
117_chr11,0.64989567
117_chr17,0.73275733
117_chr2,0.64989567
117_chr3,0.68037385
117_chr4,0.7503171
118_chr1,0.6762758
118_chr11,0.6843472
118_chr17,0.6868108
118_chr3,0.7227444
118_chr4,0.64989567
119_chr1,0.68662053
119_chr11,0.6601904
119_chr17,0.7141961
119_chr2,0.71092343
119_chr3,0.7078587
119_chr4,0.64989567
11_chr1,0.68770343
11_chr11,0.64989567
11_chr17,0.64989567
11_chr2,0.6691719
11_chr3,0.6879841
11_chr4,0.6998096
120_chr1,0.76770824
120_chr11,0.64989567
120_chr17,0.64989567
120_chr2,0.65008986
120_chr3,0.64989567
120_chr4,0.64989567
121_chr1,0.6788064
121_chr11,0.67864424
121_chr17,0.7147711
121_chr2,0.7191044
121_chr3,0.70305574
121_chr4,0.64989567
122_chr1,0.64989567
122_chr11,0.64989567
122_chr17,0.64989567
122_chr2,0.64989567
