sequenceID,llda
100_chr1,715.1462
100_chr11,17.476072
100_chr17,17.476072
100_chr2,244.18599
100_chr3,17.476072
100_chr4,17.476072
101_chr1,469.65668
101_chr11,101.082756
101_chr17,17.476072
101_chr2,1944.5006
101_chr3,177.47443
101_chr4,17.476072
102_chr1,1142.0295
102_chr11,17.476072
102_chr17,39.598564
102_chr2,725.1755
102_chr3,17.476072
102_chr4,17.476072
103_chr1,1609.5728
103_chr11,17.476072
103_chr17,266.34338
103_chr2,2956.7878
103_chr3,17.476072
103_chr4,17.476072
104_chr1,1514.2015
104_chr11,117.78664
104_chr17,1251.495
104_chr2,3651.3806
104_chr3,244.56247
104_chr4,171.26077
105_chr1,244.95633
105_chr11,17.476072
105_chr17,17.476072
105_chr2,58.408115
105_chr3,17.476072
105_chr4,17.476072
106_chr1,415.69495
106_chr11,809.572
106_chr17,666.6563
106_chr2,114.30478
106_chr3,200.15277
106_chr4,17.476072
107_chr1,72.870186
107_chr11,17.476072
107_chr17,17.476072
107_chr2,17.476072
107_chr3,17.476072
107_chr4,17.476072
108_chr1,437.82758
108_chr11,435.8299
108_chr17,293.49747
108_chr2,17.476072
108_chr3,17.476072
108_chr4,61.48927
109_chr1,441.2923
109_chr11,17.476072
109_chr17,163.96828
109_chr2,382.57477
109_chr3,167.87428
109_chr4,39.094536
10_chr1,180.77365
10_chr11,17.476072
10_chr17,112.45951
10_chr2,62.190395
10_chr3,17.476072
10_chr4,17.476072
110_chr1,309.64545
110_chr11,17.476072
110_chr17,17.476072
110_chr2,80.0484
110_chr3,17.476072
110_chr4,218.39665
111_chr1,410.37033
111_chr11,17.476072
111_chr17,197.29631
111_chr2,255.14146
111_chr3,77.31387
111_chr4,161.97188
112_chr1,393.94904
112_chr11,990.9688
112_chr17,739.33746
112_chr2,359.34152
112_chr3,138.5739
112_chr4,17.476072
113_chr1,303.33182
113_chr11,158.3326
113_chr17,267.09424
113_chr2,196.55855
113_chr3,17.476072
113_chr4,17.476072
114_chr1,279.5859
114_chr11,246.95714
114_chr17,499.3702
114_chr2,225.67511
114_chr3,450.09186
114_chr4,71.15924
115_chr1,394.72372
115_chr11,542.713
115_chr17,518.4836
115_chr2,198.77199
115_chr3,357.1196
115_chr4,314.15634
116_chr1,437.72574
116_chr11,17.476072
116_chr17,17.476072
116_chr2,17.476072
