sequenceID,llda
100_chr1,0.19379489
100_chr11,-0.41476265
100_chr17,-0.40009862
100_chr2,-0.19113609
100_chr3,-0.32311243
100_chr4,-0.40926364
101_chr1,0.20845893
101_chr11,-0.41109663
101_chr17,-0.38910058
101_chr2,-0.17830506
101_chr3,-0.3157804
101_chr4,-0.37077054
102_chr1,0.20662592
102_chr11,-0.40743065
102_chr17,-0.3909336
102_chr2,-0.18197106
102_chr3,-0.30661538
102_chr4,-0.36893755
103_chr1,0.1589678
103_chr11,-0.44592375
103_chr17,-0.41292965
103_chr2,-0.2736213
103_chr3,-0.3561065
103_chr4,-0.44409072
104_chr1,0.1553018
104_chr11,-0.4367587
104_chr17,-0.41109663
104_chr2,-0.22779618
104_chr3,-0.3579395
104_chr4,-0.4367587
105_chr1,0.25795004
105_chr11,-0.3561065
105_chr17,-0.37626955
105_chr2,-0.112316884
105_chr3,-0.24979223
105_chr4,-0.28461933
106_chr1,0.25978306
106_chr11,-0.3561065
106_chr17,-0.37626955
106_chr2,-0.110483885
106_chr3,-0.24979223
106_chr4,-0.28461933
107_chr1,0.006828415
107_chr11,-0.49908087
107_chr17,-0.45875478
107_chr2,-0.36893755
107_chr3,-0.44225773
107_chr4,-0.52474296
108_chr1,0.030657476
108_chr11,-0.46058777
108_chr17,-0.43859172
108_chr2,-0.32677844
108_chr3,-0.3964326
108_chr4,-0.45142275
109_chr1,0.4742446
109_chr11,-0.29011834
109_chr17,-0.26628926
109_chr2,0.037989493
109_chr3,-0.004169613
109_chr4,-0.13064693
10_chr1,0.25795004
10_chr11,-0.3561065
10_chr17,-0.37626955
10_chr2,-0.1159829
10_chr3,-0.24979223
10_chr4,-0.28645232
110_chr1,0.08198161
110_chr11,-0.44775674
110_chr17,-0.4349257
110_chr2,-0.26262328
110_chr3,-0.37993556
110_chr4,-0.4312597
111_chr1,0.4687456
111_chr11,-0.29195133
111_chr17,-0.2681223
111_chr2,0.037989493
111_chr3,-0.011501632
111_chr4,-0.13431294
112_chr1,0.25978306
112_chr11,-0.3561065
112_chr17,-0.37626955
112_chr2,-0.110483885
112_chr3,-0.25529125
112_chr4,-0.28645232
113_chr1,-0.152643
113_chr11,-0.5320749
113_chr17,-0.53940696
113_chr2,-0.39459962
113_chr3,-0.50091386
113_chr4,-0.54490596
114_chr1,0.25795004
114_chr11,-0.3561065
114_chr17,-0.37626955
114_chr2,-0.110483885
114_chr3,-0.24979223
114_chr4,-0.28461933
115_chr1,-0.031664684
115_chr11,-0.5100789
115_chr17,-0.5082459
115_chr2,-0.37810257
115_chr3,-0.48075083
115_chr4,-0.52290994
116_chr1,0.061818555
116_chr11,-0.49541485
116_chr17,-0.45875478
116_chr2,-0.32677844
116_chr3,-0.41109663
116_chr4,-0.46058777
117_chr1,0.45408154
117_chr11,-0.29745036
117_chr17,-0.26995528
117_chr2,0.03249048
117_chr3,-0.01883365
117_chr4,-0.13431294
118_chr1,-0.017000645
118_chr11,-0.4404247
118_chr17,-0.41659567
118_chr3,-0.38360158
118_chr4,-0.45325574
119_chr1,0.25978306
119_chr11,-0.3561065
119_chr17,-0.37626955
119_chr2,-0.10865088
119_chr3,-0.24979223
119_chr4,-0.28461933
11_chr1,0.18646286
11_chr11,-0.42209467
11_chr17,-0.3964326
11_chr2,-0.20213412
11_chr3,-0.32494542
11_chr4,-0.39459962
120_chr1,0.25795004
120_chr11,-0.3561065
120_chr17,-0.37626955
120_chr2,-0.11414989
120_chr3,-0.24979223
120_chr4,-0.28645232
121_chr1,0.041655503
121_chr11,-0.45875478
121_chr17,-0.44775674
121_chr2,-0.28828534
121_chr3,-0.3872676
121_chr4,-0.45142275
122_chr1,0.14613676
122_chr11,-0.4349257
122_chr17,-0.42026168
122_chr2,-0.21313214
122_chr3,-0.33960947
122_chr4,-0.41476265
123_chr1,-0.04999473
123_chr11,-0.49541485
123_chr17,-0.50091386
123_chr2,-0.33777645
123_chr3,-0.4679198
123_chr4,-0.50091386
124_chr1,0.46507958
124_chr11,-0.29011834
124_chr17,-0.26628926
124_chr2,0.034323484
124_chr3,-0.007835622
124_chr4,-0.13064693
125_chr1,0.25611705
125_chr11,-0.3561065
125_chr17,-0.37626955
125_chr2,-0.1159829
125_chr3,-0.25345823
125_chr4,-0.28645232
126_chr1,0.4724116
126_chr11,-0.29011834
126_chr17,-0.26628926
126_chr2,0.037989493
126_chr3,-0.0060026175
126_chr4,-0.13064693
127_chr1,0.2011269
127_chr11,-0.41659567
127_chr17,-0.40926364
127_chr2,-0.18563707
127_chr3,-0.3102814
127_chr4,-0.36893755
128_chr1,0.10764367
128_chr11,-0.46425378
128_chr17,-0.45875478
128_chr2,-0.2754543
128_chr3,-0.40743065
128_chr4,-0.45692176
129_chr1,0.4724116
129_chr11,-0.29195133
129_chr17,-0.26628926
129_chr2,0.03615649
129_chr3,-0.007835622
129_chr4,-0.13247994
12_chr1,0.25978306
12_chr11,-0.3561065
12_chr17,-0.37626955
12_chr2,-0.110483885
12_chr3,-0.24979223
12_chr4,-0.28461933
130_chr1,-0.0060026175
130_chr11,-0.44958973
130_chr17,-0.41292965
130_chr2,-0.2827863
130_chr3,-0.37993556
130_chr4,-0.45508876
131_chr1,0.037989493
131_chr11,-0.49541485
131_chr17,-0.4734188
131_chr2,-0.30478236
131_chr3,-0.40926364
131_chr4,-0.46242076
132_chr1,0.20295991
132_chr11,-0.41292965
132_chr17,-0.3964326
132_chr2,-0.19480209
132_chr3,-0.3194464
132_chr4,-0.3982656
133_chr1,0.21395794
133_chr11,-0.40743065
133_chr2,-0.18013805
133_chr3,-0.3157804
133_chr4,-0.36893755
134_chr1,0.25428405
134_chr11,-0.3561065
134_chr17,-0.37810257
134_chr2,-0.110483885
134_chr3,-0.25345823
134_chr4,-0.28645232
135_chr1,0.08748062
135_chr11,-0.45142275
135_chr17,-0.4349257
135_chr2,-0.25712425
135_chr3,-0.37626955
135_chr4,-0.4330927
136_chr1,0.13513874
136_chr11,-0.44958973
136_chr17,-0.41476265
136_chr2,-0.26628926
136_chr3,-0.36527154
136_chr4,-0.4019316
137_chr1,0.14796977
137_chr11,-0.41842866
137_chr17,-0.40559763
137_chr2,-0.2369612
137_chr3,-0.34144247
137_chr4,-0.4019316
138_chr1,0.47057858
138_chr11,-0.29011834
138_chr17,-0.26628926
138_chr2,0.037989493
138_chr3,-0.004169613
138_chr4,-0.13064693
139_chr1,0.24878503
139_chr11,-0.3561065
139_chr17,-0.37810257
139_chr2,-0.1159829
139_chr3,-0.25529125
139_chr4,-0.29378435
13_chr1,0.4687456
13_chr11,-0.29011834
13_chr17,-0.26628926
13_chr2,0.034323484
13_chr3,-0.004169613
13_chr4,-0.13064693
140_chr1,0.46507958
140_chr11,-0.29011834
140_chr17,-0.26628926
140_chr2,0.03615649
140_chr3,-0.004169613
140_chr4,-0.13247994
141_chr1,0.3972584
141_chr11,-0.29561734
141_chr17,-0.28828534
141_chr2,0.001329401
141_chr3,-0.06282576
141_chr4,-0.156309
142_chr1,0.18829587
142_chr11,-0.41659567
142_chr17,-0.3964326
142_chr2,-0.1984681
142_chr3,-0.32494542
142_chr4,-0.37626955
143_chr1,0.16996583
143_chr11,-0.4312597
143_chr17,-0.41292965
143_chr2,-0.21679816
143_chr3,-0.3597725
143_chr4,-0.42209467
144_chr1,0.15346879
144_chr11,-0.4257607
144_chr17,-0.4019316
