sequenceID,llda
100_chr1,0.7407954
100_chr11,0.6702252
100_chr17,0.63574934
100_chr2,0.7138127
100_chr3,0.66875786
100_chr4,0.6647584
101_chr1,0.7188313
101_chr11,0.7011736
101_chr17,0.6745577
101_chr2,0.8889297
101_chr3,0.7109508
101_chr4,0.62593865
102_chr1,0.8355053
102_chr11,0.61526304
102_chr17,0.7427893
102_chr2,0.83463186
102_chr3,0.69214326
102_chr4,0.6264722
103_chr1,0.87519264
103_chr11,0.6480939
103_chr17,0.7809967
103_chr2,0.9736421
103_chr3,0.62868834
103_chr4,0.6255516
104_chr1,0.81625104
104_chr11,0.7096091
104_chr17,0.83339566
104_chr2,0.94988036
104_chr3,0.71593404
104_chr4,0.70605046
105_chr1,0.6323845
105_chr11,0.6259284
105_chr17,0.65816694
105_chr2,0.6796127
105_chr3,0.6129395
105_chr4,0.61665386
106_chr1,0.69102436
106_chr11,0.80961126
106_chr17,0.8012566
106_chr2,0.6821286
106_chr3,0.72907287
106_chr4,0.6540257
107_chr1,0.6574159
107_chr11,0.6726883
107_chr17,0.64786446
107_chr2,0.67060673
107_chr3,0.6927319
107_chr4,0.65007913
108_chr1,0.72899467
108_chr11,0.76418245
108_chr17,0.7831862
108_chr2,0.64813715
108_chr3,0.6613735
108_chr4,0.7078634
109_chr1,0.642176
109_chr11,0.65462506
109_chr17,0.71397674
109_chr2,0.71225464
109_chr3,0.68161047
109_chr4,0.67652136
10_chr1,0.6445545
10_chr11,0.6576322
10_chr17,0.71530956
10_chr2,0.66969436
10_chr3,0.6705223
10_chr4,0.6484011
110_chr1,0.6968543
110_chr11,0.64542615
110_chr17,0.6640801
110_chr2,0.6955674
110_chr3,0.65633523
110_chr4,0.7410586
111_chr1,0.66021025
111_chr11,0.69330806
111_chr17,0.7203509
111_chr2,0.7100103
111_chr3,0.6803501
111_chr4,0.7190516
112_chr1,0.68855953
112_chr11,0.8240678
112_chr17,0.8070601
112_chr2,0.75711936
112_chr3,0.72666365
112_chr4,0.65847015
113_chr1,0.7527921
113_chr11,0.7383406
113_chr17,0.7555595
113_chr2,0.7626135
113_chr3,0.66048944
113_chr4,0.69284636
114_chr1,0.6807349
114_chr11,0.77005434
114_chr17,0.79592615
114_chr2,0.73832273
114_chr3,0.77876353
114_chr4,0.7268377
115_chr1,0.7195871
115_chr11,0.79173946
115_chr17,0.79143023
115_chr2,0.7472701
115_chr3,0.76833254
115_chr4,0.76868165
116_chr1,0.7174056
116_chr11,0.6903222
116_chr17,0.685828
116_chr2,0.680641
116_chr3,0.67666066
116_chr4,0.6737234
117_chr1,0.7275403
117_chr11,0.6547514
117_chr17,0.72499985
117_chr2,0.63707113
117_chr3,0.65854424
117_chr4,0.6891956
118_chr1,0.6543611
118_chr11,0.73289174
118_chr17,0.6865828
118_chr3,0.71413165
118_chr4,0.6670394
119_chr1,0.6701649
119_chr11,0.7507449
119_chr17,0.760156
119_chr2,0.7269767
119_chr3,0.7649272
119_chr4,0.6156351
11_chr1,0.78694075
11_chr11,0.77709764
11_chr17,0.7623997
11_chr2,0.7579568
11_chr3,0.7525064
11_chr4,0.7382623
120_chr1,0.7142763
120_chr11,0.61597127
120_chr17,0.67479646
120_chr2,0.65242064
120_chr3,0.62297684
120_chr4,0.6322735
121_chr1,0.7458412
121_chr11,0.79606754
121_chr17,0.7494258
121_chr2,0.75929844
121_chr3,0.781954
121_chr4,0.6811165
122_chr1,0.6722244
122_chr11,0.65240794
122_chr17,0.6866285
122_chr2,0.66695905
122_chr3,0.6818374
122_chr4,0.6718174
123_chr1,0.8150886
123_chr11,0.78896403
123_chr17,0.79781103
123_chr2,0.7303921
123_chr3,0.757518
123_chr4,0.784603
124_chr1,0.69532156
124_chr11,0.7124246
124_chr17,0.649537
124_chr2,0.6547871
124_chr3,0.6734888
124_chr4,0.6669452
125_chr1,0.6991324
125_chr11,0.63402236
125_chr17,0.658214
125_chr2,0.6688491
125_chr3,0.62348664
125_chr4,0.6308398
126_chr1,0.6930429
126_chr11,0.6980868
126_chr17,0.70696527
126_chr2,0.67437065
126_chr3,0.7043421
126_chr4,0.6999467
127_chr1,0.7424327
127_chr11,0.6688123
127_chr17,0.7286108
127_chr2,0.6930722
127_chr3,0.68246
127_chr4,0.784128
128_chr1,0.6531481
128_chr11,0.7925916
128_chr17,0.8002836
128_chr2,0.7156719
128_chr3,0.7297263
128_chr4,0.6427907
129_chr1,0.7065005
129_chr11,0.6932435
129_chr17,0.68363404
129_chr2,0.6684504
129_chr3,0.6778944
129_chr4,0.72916234
12_chr1,0.7624507
12_chr11,0.8020308
12_chr17,0.7834655
12_chr2,0.7418644
12_chr3,0.65864784
12_chr4,0.7070307
130_chr1,0.6618592
130_chr11,0.6112088
130_chr17,0.6632978
130_chr2,0.6792773
130_chr3,0.6514172
130_chr4,0.6705316
131_chr1,0.6485392
131_chr11,0.7365407
131_chr17,0.6307132
131_chr2,0.64916867
131_chr3,0.6944928
131_chr4,0.6422858
132_chr1,0.7508063
132_chr11,0.7349081
132_chr17,0.7121252
132_chr2,0.7472331
132_chr3,0.704567
132_chr4,0.7360214
133_chr1,0.6895249
133_chr11,0.8165283
133_chr2,0.9248413
133_chr3,0.6542121
133_chr4,0.6785502
134_chr1,0.69330496
134_chr11,0.5923408
134_chr17,0.62093467
134_chr2,0.5996597
134_chr3,0.5940197
134_chr4,0.57080007
135_chr1,0.69501644
135_chr11,0.69972646
135_chr17,0.69035095
135_chr2,0.6951993
