sequenceID,llda
100_chr1,0.71057177
100_chr11,0.63985544
100_chr17,0.6431761
100_chr2,0.67699677
100_chr3,0.6580644
100_chr4,0.6411226
101_chr1,0.71150464
101_chr11,0.6407032
101_chr17,0.64554983
101_chr2,0.6785345
101_chr3,0.65930104
101_chr4,0.64930475
102_chr1,0.71138895
102_chr11,0.641539
102_chr17,0.6451608
102_chr2,0.6780996
102_chr3,0.66081005
102_chr4,0.6496673
103_chr1,0.70828474
103_chr11,0.6321205
103_chr17,0.6402808
103_chr2,0.6659321
103_chr3,0.652144
103_chr4,0.63260406
104_chr1,0.7080379
104_chr11,0.6345004
104_chr17,0.6407032
104_chr2,0.6723496
104_chr3,0.6517966
104_chr4,0.6345004
105_chr1,0.71453136
105_chr11,0.652144
105_chr17,0.6482034
105_chr2,0.6858205
105_chr3,0.66936123
105_chr4,0.6642759
106_chr1,0.7146401
106_chr11,0.652144
106_chr17,0.6482034
106_chr2,0.6860095
106_chr3,0.66936123
106_chr4,0.6642759
107_chr1,0.6968888
107_chr11,0.6161308
107_chr17,0.62862384
107_chr2,0.6496673
107_chr3,0.6330837
107_chr4,0.60665405
108_chr1,0.6988482
108_chr11,0.62810755
108_chr17,0.63403183
108_chr2,0.6574359
108_chr3,0.643978
108_chr4,0.6306464
109_chr1,0.72594947
109_chr11,0.66342914
109_chr17,0.66700983
109_chr2,0.6994365
109_chr3,0.6959591
109_chr4,0.68389326
10_chr1,0.71453136
10_chr11,0.652144
10_chr17,0.6482034
10_chr2,0.6854406
10_chr3,0.66936123
10_chr4,0.6639951
110_chr1,0.70283276
110_chr11,0.6316331
110_chr17,0.6349653
110_chr2,0.66754097
110_chr3,0.64745736
110_chr4,0.6358846
111_chr1,0.72568965
111_chr11,0.66314405
111_chr17,0.6667423
111_chr2,0.6994365
111_chr3,0.69532996
111_chr4,0.6834994
112_chr1,0.7146401
112_chr11,0.652144
112_chr17,0.6482034
112_chr2,0.6860095
112_chr3,0.66858834
112_chr4,0.6639951
113_chr1,0.68148565
113_chr11,0.60366696
113_chr17,0.6005354
113_chr2,0.6443749
113_chr3,0.61549896
