sequenceID,llda
100_chr1,0.810256
100_chr11,0.27022105
100_chr17,0.29557958
100_chr2,0.55385566
100_chr3,0.40927616
100_chr4,0.27989733
101_chr1,0.81738
101_chr11,0.27669472
101_chr17,0.31370682
101_chr2,0.5655992
101_chr3,0.41871992
101_chr4,0.34238192
102_chr1,0.8164965
102_chr11,0.28307736
102_chr17,0.31073573
102_chr2,0.5622774
102_chr3,0.43024364
102_chr4,0.34515074
103_chr1,0.7927908
103_chr11,0.21115199
103_chr17,0.27346918
103_chr2,0.46935928
103_chr22,-0.14669882
103_chr3,0.3640642
103_chr4,0.21484454
103_chrX,-0.04245465
104_chr1,0.7909058
104_chr11,0.22932607
104_chr17,0.27669472
104_chr2,0.51836675
104_chr3,0.36141127
104_chr4,0.22932607
105_chr1,0.8404942
105_chr11,0.3640642
105_chr17,0.33397081
105_chr2,0.6212398
105_chr3,0.49554586
105_chr4,0.45671123
106_chr1,0.84132427
106_chr11,0.3640642
106_chr14,0.059338894
106_chr16,0.084219135
106_chr17,0.33397081
106_chr3,0.49554586
106_chr4,0.45671123
106_chr5,0.49358785
106_chr6,0.42336607
106_chr8,0.35063723
106_chr9,0.27989733
107_chr1,0.7057644
107_chr11,0.089044645
107_chr17,0.18444923
107_chr2,0.34515074
107_chr3,0.21850751
107_chr4,0.016673535
108_chr1,0.7207272
108_chr11,0.18050657
108_chr17,0.22574812
108_chr2,0.40447655
108_chr3,0.30170316
108_chr4,0.19989501
109_chr1,0.92768997
109_chr11,0.45024487
109_chr17,0.47758904
109_chr2,0.7252199
109_chr3,0.6986643
109_chr4,0.60652214
109_chr8,0.57702065
10_chr1,0.8404942
10_chr11,0.3640642
10_chr17,0.33397081
10_chr2,0.61833847
10_chr3,0.49554586
10_chr4,0.45456654
110_chr1,0.7511561
110_chr11,0.20742989
110_chr17,0.23287678
110_chr2,0.4816453
110_chr3,0.32827404
110_chr4,0.23989683
111_chr1,0.925706
111_chr11,0.44806764
111_chr17,0.4755463
111_chr2,0.7252199
111_chr3,0.69386005
111_chr4,0.60351413
112_chr1,0.84132427
112_chr11,0.3640642
