sequenceID,llda
360_chr2,1.7314739779080859
360_chr3,1.6818103694507691
360_chr4,1.6429663002001658
360_chr5,1.6747645128995639
360_chrX,1.5793972284736488
361_chr1,1.7623306769684906
361_chr11,1.5089076184613552
361_chr17,1.53975317897557
361_chr2,1.633928354228994
361_chr3,1.606153850141491
361_chr4,1.5495881581091657
362_chr1,1.813394809785247
362_chr11,1.590311111517258
362_chr17,1.6206242722269526
362_chr19,1.3308317646057786
362_chr2,1.6950167820135742
362_chr3,1.654623228243748
362_chr4,1.612887921665338
362_chr8,1.5533727917527633
363_chr1,1.8137489263797582
363_chr11,1.5947817710037706
363_chr17,1.6362353204949376
363_chr2,1.7093652239769999
363_chr3,1.6483695513605736
363_chr4,1.5857192195601266
364_chr1,1.8272241149214201
364_chr11,1.6327625287522542
364_chr17,1.6440614850208792
364_chr2,1.7333324067158664
364_chr3,1.6852181727139932
365_chr1,1.8196357455690675
365_chr11,1.6268054862616488
365_chr17,1.6429663002001658
365_chr2,1.7308493614553722
365_chr3,1.6692655480168836
365_chr4,1.6440614850208792
365_chrX,1.5793972284736488
366_chr1,1.8179299142439982
366_chr11,1.6206242722269526
366_chr17,1.6385100869349585
366_chr2,1.7289598092914389
366_chr3,1.672952691374451
366_chr4,1.6440614850208792
367_chr1,1.8179299142439982
367_chr11,1.6218792042124106
367_chr17,1.6350859153080564
367_chr2,1.7283246555495033
367_chr3,1.6711198562827467
367_chr4,1.6440614850208792
368_chr11,1.6206242722269526
368_chr17,1.6350859153080564
368_chr2,1.729592297654431
368_chr9,1.5761462244678353
369_chr1,1.735775060181448
369_chr11,1.4858773557530183
369_chr16,1.3425100134968837
369_chr17,1.5744972839952205
369_chr19,1.1690321758870559
369_chr2,1.6429663002001658
369_chr3,1.6033822739252712
369_chr4,1.537718545324583
36_chr1,1.8687273871810708
36_chr11,1.6973728737148535
36_chr17,1.7071867066117268
36_chr2,1.7956597852571103
36_chr3,1.7861012816874497
36_chr4,1.7534605989414096
371_chr1,1.736981621182782
371_chr10,1.4054932385256123
371_chr11,1.4885839460327333
371_chr14,1.3691038556058743
371_chr16,1.3691038556058743
371_chr17,1.5476647089811362
371_chr2,1.5918145056013675
371_chr3,1.5711511089688401
371_chr4,1.4687507892374685
371_chr9,1.4431723270012284
373_chr1,1.764342099246386
373_chr11,1.5227830126997552
373_chr13,1.3691038556058743
373_chr14,1.3788396218579066
373_chr17,1.5677385634836343
373_chr2,1.6327625287522542
373_chr3,1.5933046536324995
373_chr4,1.493880539808272
373_chrX,1.396999671219974
375_chr1,1.7501980023354358
375_chr12,1.6168012568351087
375_chr14,1.4012920835590674
375_chr17,1.5777794472527427
375_chr2,1.6429663002001658
375_chr3,1.606153850141491
375_chr4,1.524994838195378
375_chr7,1.493880539808272
376_chr1,1.8175862328301113
376_chr11,1.6180854379591356
376_chr17,1.633928354228994
376_chr2,1.7264029897812705
376_chr3,1.6711198562827467
376_chr4,1.6373766762290247
377_chr1,1.827864784902705
377_chr11,1.6292143487645936
377_chr17,1.639635655072424
377_chr2,1.7320960110184258
377_chr3,1.6800782821876006
377_chr4,1.6440614850208792
377_chrX,1.5809998372418241
378_chr1,1.816202993224072
378_chr10,1.60056406759735
378_chr11,1.6155070422290247
378_chr17,1.6327625287522542
378_chr2,1.7224847649939812
378_chr3,1.6683301937789266
378_chr4,1.6218792042124106
378_chr7,1.582587535887981
379_chr1,1.8148059394132667
379_chr11,1.6033822739252712
379_chr17,1.6218792042124106
379_chr2,1.698923917545755
379_chr3,1.6535976917010051
379_chr4,1.599137017997089
379_chr5,1.6462298719826172
379_chrX,1.5533727917527633
37_chr1,1.8294536087185542
37_chr11,1.639635655072424
37_chr17,1.6494288456372879
37_chr2,1.7387734191348363
37_chr3,1.6893760735113401
37_chr4,1.6606423387649303
380_chr1,1.8068631459629139
380_chr11,1.6168012568351087
380_chr12,1.6566548425881231
380_chr17,1.611562712266506
380_chr19,1.3588769911382217
380_chr2,1.7170977932016505
380_chr3,1.6462298719826172
380_chr4,1.6155070422290247
381_chr1,1.8123270638121716
381_chr11,1.614202647204422
381_chr12,1.6654905987582682
381_chr17,1.61935972946482
381_chr2,1.7204869760912846
381_chr3,1.654623228243748
381_chr4,1.6255876731852767
382_chr1,1.8297691956748992
382_chr11,1.633928354228994
382_chr17,1.6350859153080564
382_chr2,1.734558705334726
382_chr3,1.6885533075517642
382_chr4,1.6566548425881231
383_chr1,1.8300840639548146
383_chr11,1.633928354228994
383_chr17,1.6350859153080564
383_chr2,1.73394680849809
383_chr3,1.6860586552156356
383_chr4,1.6566548425881231
383_chrX,1.5857192195601266
