sequenceID,llda
100_chr1,0.4570529
100_chr11,-0.11224554
100_chr17,-0.18742158
100_chr2,0.13912506
100_chr3,-0.050182313
100_chr4,-0.10469018
101_chr1,0.25147378
101_chr11,0.049954355
101_chr17,-0.14091498
101_chr2,1.464312
101_chr3,0.09392731
101_chr4,-0.18742158
102_chr1,0.62114686
102_chr11,-0.18742158
102_chr17,-0.02726771
102_chr2,0.44730556
102_chr3,-0.05729431
102_chr4,-0.18742158
103_chr1,0.9362967
103_chr11,-0.18742158
103_chr17,0.12784429
103_chr2,2.239236
103_chr22,0.61272657
103_chr3,-0.18742158
103_chr4,-0.18742158
103_chrX,0.33806396
104_chr1,1.0131356
104_chr11,0.053192988
104_chr17,0.91272783
104_chr2,2.8956957
104_chr3,0.13741817
104_chr4,0.093603715
105_chr1,0.016122133
105_chr11,-0.18742158
105_chr17,-0.18742158
105_chr2,-0.016539842
105_chr3,-0.18742158
105_chr4,-0.18742158
106_chr1,0.17310815
106_chr11,0.4933033
106_chr14,0.07113214
106_chr16,-0.12603661
106_chr17,0.3813975
106_chr3,0.13110285
106_chr4,-0.17498843
106_chr5,0.15391599
106_chr6,-0.015810862
106_chr8,0.15890174
106_chr9,-0.113320634
107_chr1,-0.061068565
107_chr11,-0.08298291
107_chr17,-0.18742158
107_chr2,-0.14458849
107_chr3,-0.04890439
107_chr4,-0.18742158
108_chr1,0.25885445
108_chr11,0.24480493
108_chr17,0.14817788
108_chr2,-0.170992
108_chr3,-0.1715475
108_chr4,0.03570579
109_chr1,0.119304284
109_chr11,-0.1209982
109_chr17,0.084466204
109_chr2,0.16977061
109_chr3,0.03396009
109_chr4,-0.04007557
109_chr8,-0.119214244
10_chr1,-0.020471066
10_chr11,-0.18742158
10_chr17,0.059821427
10_chr2,-0.03926535
10_chr3,-0.060530037
10_chr4,-0.18742158
110_chr1,0.13061564
110_chr11,-0.18742158
110_chr17,-0.18742158
110_chr2,0.019428372
110_chr3,-0.16179414
110_chr4,0.18473347
111_chr1,0.106501505
111_chr11,-0.08277073
111_chr17,0.107398584
111_chr2,0.11486177
111_chr3,-0.03756559
111_chr4,0.07296543
112_chr1,0.14685221
112_chr11,0.58541375
112_chr17,0.46192402
112_chr2,0.21207966
112_chr3,0.066204235
112_chr4,-0.1465621
113_chr1,0.14760615
113_chr10,-0.18030763
113_chr11,0.067582116
113_chr13,0.10940342
113_chr17,0.15801094
113_chr2,0.08812322
113_chr3,-0.13378379
113_chr4,-0.104261026
113_chr6,0.12957568
113_chr7,-0.1071296
113_chr9,-0.0953619
114_chr1,0.08195861
114_chr11,0.10192342
114_chr17,0.29552132
114_chr2,0.047913283
114_chr3,0.24649619
114_chr4,-0.031263515
115_chr1,0.22782741
115_chr11,0.34866804
115_chr17,0.34329367
115_chr2,0.084021345
115_chr3,0.19830813
115_chr4,0.19517542
116_chr1,0.20320697
116_chr11,-0.07068252
116_chr14,0.052935883
116_chr17,-0.09782397
116_chr2,-0.04155433
116_chr3,-0.099157
116_chr4,-0.12540558
116_chrX,0.3349347
117_chr1,0.34041816
117_chr11,-0.18742158
117_chr17,0.122524634
117_chr2,-0.10514952
117_chr3,-0.07305351
117_chr4,-0.060250282
118_chr1,-0.1140205
118_chr11,0.011290997
118_chr17,-0.11941579
118_chr3,0.013297543
118_chr4,-0.14823952
119_chr1,0.08476405
119_chr11,0.08251612
119_chr17,0.07629679
119_chr2,0.078557625
119_chr3,0.14926042
119_chr4,-0.18742158
11_chr1,0.6418135
11_chr11,0.5179886
11_chr14,0.28765225
11_chr16,0.269556
11_chr17,0.32189614
11_chr2,0.41104388
11_chr21,0.14224668
11_chr3,0.2532534
11_chr4,0.08425255
11_chr7,0.24211074
11_chr9,0.32758385
120_chr1,0.23836707
120_chr11,-0.18742158
120_chr17,-0.12570146
120_chr2,-0.10605779
120_chr3,-0.18742158
120_chr4,-0.18742158
121_chr1,0.18872671
121_chr11,0.4301209
121_chr17,0.022682637
121_chr2,0.11161958
121_chr3,0.20224364
121_chr4,-0.10051795
122_chr1,0.09917535
122_chr11,-0.16192059
122_chr17,-0.07744094
122_chr2,-0.024825275
122_chr3,-0.037415504
122_chr4,-0.0924958
123_chr1,0.9368552
123_chr11,0.4962967
123_chr12,0.12415744
123_chr14,0.33893222
123_chr16,0.0084884465
123_chr17,0.5849596
123_chr19,-0.06921355
123_chr2,0.25279218
123_chr3,0.35434097
123_chr4,0.5293569
123_chr7,0.1067165
123_chrX,0.31383717
124_chr1,0.17127089
124_chr11,0.033407286
124_chr17,-0.18742158
124_chr2,-0.068812095
124_chr3,-0.057703227
124_chr4,-0.102194756
125_chr1,0.22383691
125_chr11,-0.18742158
125_chr17,-0.16231126
125_chr2,0.0004555881
125_chr3,-0.18742158
125_chr4,-0.18742158
126_chr1,0.15284218
126_chr11,-0.059929386
126_chr17,0.03464313
126_chr2,-0.037321344
126_chr3,0.0735323
126_chr4,0.03697139
127_chr1,0.33262533
127_chr11,-0.13031906
127_chr17,0.07851435
127_chr2,0.0019142032
127_chr3,-0.0858346
127_chr4,0.30066794
128_chr1,-0.04948163
128_chr11,0.28612196
128_chr12,-0.09480772
128_chr17,0.30795807
128_chr2,-0.09218813
128_chr3,0.075577214
128_chr4,-0.18742158
128_chr6,-0.16532609
129_chr1,0.29957402
129_chr11,-0.044817716
129_chr17,0.0029523969
129_chr2,0.028019667
129_chr3,-0.0068440586
129_chr4,0.22069679
129_chr9,-0.030749917
12_chr1,0.28572243
12_chr11,0.37212783
12_chr14,0.0044431686
12_chr17,0.32683027
12_chr2,0.03278172
12_chr22,-0.007405713
12_chr3,-0.1657849
12_chr4,-0.07394017
12_chr6,0.07233055
12_chrX,0.076143846
130_chr1,-0.03943135
130_chr11,-0.18742158
130_chr17,-0.18742158
130_chr2,-0.08264381
130_chr3,-0.18503815
130_chr4,-0.14606395
131_chr1,-0.06685586
131_chr11,0.019035295
131_chr17,-0.18742158
