sequenceID,llda
360_chr2,-1.0422841
360_chr3,-0.96194375
360_chr4,-0.9146847
360_chr5,-0.95249194
360_chrX,-0.85797393
361_chr1,-1.1072652
361_chr11,-0.8154408
361_chr17,-0.8319814
361_chr2,-0.9052329
361_chr3,-0.87924045
361_chr4,-0.83788884
362_chr1,-1.2502238
362_chr11,-0.86624426
362_chr17,-0.8922367
362_chr19,-0.75872993
362_chr2,-0.98084736
362_chr3,-0.92768097
362_chr4,-0.88514787
362_chr8,-0.84025174
363_chr1,-1.2514052
363_chr11,-0.86978865
363_chr17,-0.9075959
363_chr2,-1.0032954
363_chr3,-0.9205921
363_chr4,-0.8626998
364_chr1,-1.2986643
364_chr11,-0.9040514
364_chr17,-0.9158662
364_chr2,-1.0458286
364_chr3,-0.9666697
365_chr1,-1.2714903
365_chr11,-0.89814407
365_chr17,-0.9146847
365_chr2,-1.0411026
365_chr3,-0.9454031
365_chr4,-0.9158662
365_chrX,-0.85797393
366_chr1,-1.265583
366_chr11,-0.8922367
366_chr17,-0.90995884
366_chr2,-1.0375582
366_chr3,-0.950129
366_chr4,-0.9158662
367_chr1,-1.265583
367_chr11,-0.8934182
367_chr17,-0.9064144
367_chr2,-1.0363767
367_chr3,-0.94776607
367_chr4,-0.9158662
368_chr11,-0.8922367
368_chr17,-0.9064144
368_chr2,-1.0387397
368_chr9,-0.85561097
369_chr1,-1.0505544
369_chr11,-0.8048075
369_chr16,-0.7610929
369_chr17,-0.8544295
369_chr19,-0.73628193
369_chr2,-0.9146847
369_chr3,-0.8768775
369_chr4,-0.83079994
36_chr1,-1.4770671
36_chr11,-0.9843918
36_chr17,-0.999751
36_chr2,-1.1946944
36_chr3,-1.1675205
36_chr4,-1.0871801
371_chr1,-1.0529174
371_chr10,-0.77645206
371_chr11,-0.80598897
371_chr14,-0.76700026
371_chr16,-0.76700026
371_chr17,-0.83670735
371_chr2,-0.8674257
371_chr3,-0.8520665
371_chr4,-0.79771864
371_chr9,-0.78826684
373_chr1,-1.1119912
373_chr11,-0.8225296
373_chr13,-0.76700026
373_chr14,-0.7693632
373_chr17,-0.84970355
373_chr2,-0.9040514
373_chr3,-0.86860716
373_chr4,-0.80835193
373_chrX,-0.77408916
375_chr1,-1.0800914
375_chr12,-0.88869226
375_chr14,-0.77527064
375_chr17,-0.85679245
375_chr2,-0.9146847
375_chr3,-0.87924045
375_chr4,-0.8237111
375_chr7,-0.80835193
376_chr1,-1.2644016
376_chr11,-0.88987374
376_chr17,-0.9052329
376_chr2,-1.0328323
376_chr3,-0.94776607
376_chr4,-0.90877736
377_chr1,-1.3010273
377_chr11,-0.90050703
377_chr17,-0.9111403
377_chr2,-1.0434656
377_chr3,-0.9595808
377_chr4,-0.9158662
377_chrX,-0.85915536
378_chr1,-1.2596756
378_chr10,-0.8745146
378_chr11,-0.8875108
378_chr17,-0.9040514
378_chr2,-1.0257435
378_chr3,-0.9442216
378_chr4,-0.8934182
378_chr7,-0.86033684
379_chr1,-1.2549497
379_chr11,-0.8768775
379_chr17,-0.8934182
379_chr2,-0.9867547
379_chr3,-0.9264995
379_chr4,-0.8733331
379_chr5,-0.91822916
379_chrX,-0.84025174
37_chr1,-1.3069346
37_chr11,-0.9111403
37_chr17,-0.9217736
37_chr2,-1.0564618
37_chr3,-0.97257704
37_chr4,-0.9347698
380_chr1,-1.2289573
380_chr11,-0.88869226
380_chr12,-0.93004394
380_chr17,-0.8839664
380_chr19,-0.76463735
380_chr2,-1.0162916
380_chr3,-0.91822916
380_chr4,-0.8875108
381_chr1,-1.2466794
381_chr11,-0.8863293
381_chr12,-0.94067717
381_chr17,-0.8910552
381_chr2,-1.022199
381_chr3,-0.92768097
381_chr4,-0.8969626
382_chr1,-1.3081161
382_chr11,-0.9052329
382_chr17,-0.9064144
382_chr2,-1.0481914
382_chr3,-0.97139555
382_chr4,-0.93004394
383_chr1,-1.3092976
383_chr11,-0.9052329
383_chr17,-0.9064144
383_chr2,-1.04701
383_chr3,-0.96785116
383_chr4,-0.93004394
383_chrX,-0.8626998
384_chr1,-1.3081161
384_chr11,-0.90287
384_chr17,-0.9064144
384_chr2,-1.0481914
384_chr3,-0.97139555
384_chr4,-0.92768097
385_chr1,-1.3057531
385_chr11,-0.9016885
385_chr17,-0.9040514
385_chr2,-1.0446471
385_chr3,-0.96785116
385_chr4,-0.92295504
386_chr1,-1.3092976
386_chr11,-0.9064144
386_chr17,-0.9052329
386_chr2,-1.0434656
386_chr3,-0.97021407
386_chr4,-0.92886245
387_chr1,-1.3033901
387_chr11,-0.9040514
387_chr14,-0.8296185
387_chr17,-0.9052329
387_chr2,-1.0434656
387_chr3,-0.9666697
387_chr4,-0.9241365
387_chr5,-0.95249194
388_chr1,-1.3081161
388_chr11,-0.90287
388_chr17,-0.9040514
388_chr2,-1.0411026
388_chr3,-0.9666697
388_chr4,-0.925318
389_chr1,-1.3033901
389_chr11,-0.9016885
389_chr17,-0.90287
389_chr2,-1.0316508
389_chr3,-0.96076226
389_chr4,-0.9205921
38_chr1,-1.2726718
38_chr17,-0.9135032
38_chr2,-1.0422841
38_chr3,-0.950129
38_chr4,-0.91941065
390_chr1,-1.4770671
390_chr11,-0.9843918
390_chr17,-0.999751
390_chr2,-1.1958759
390_chr3,-1.166339
390_chr4,-1.0859987
391_chr1,-1.2773978
391_chr11,-0.8875108
391_chr17,-0.8945997
391_chr2,-1.0151101
391_chr3,-0.95131046
391_chr4,-0.9040514
392_chr1,-1.2844865
392_chr11,-0.89932555
392_chr17,-0.89932555
392_chr2,-1.024562
392_chr3,-0.9631252
392_chr4,-0.9075959
393_chr1,-1.2974828
393_chr11,-0.89932555
393_chr17,-0.9040514
393_chr2,-1.0233805
393_chr3,-0.9595808
393_chr4,-0.9146847
394_chr1,-1.2998458
394_chr11,-0.89814407
394_chr17,-0.90287
394_chr2,-1.0340137
394_chr3,-0.9643067
394_chr4,-0.91941065
395_chr1,-1.3045716
395_chr11,-0.9064144
395_chr17,-0.9064144
395_chr2,-1.0481914
395_chr3,-0.9666697
395_chr4,-0.93004394
396_chr1,-1.2963014
396_chr11,-0.9016885
396_chr17,-0.9040514
396_chr2,-1.0292878
396_chr3,-0.9643067
396_chr4,-0.9241365
397_chr1,-1.3033901
397_chr11,-0.9040514
397_chr17,-0.9064144
397_chr2,-1.0458286
397_chr3,-0.9595808
397_chr4,-0.9217736
398_chr1,-1.3069346
398_chr11,-0.9040514
398_chr17,-0.9075959
398_chr2,-1.0434656
398_chr3,-0.9666697
398_chr4,-0.9264995
399_chr1,-1.3022088
399_chr11,-0.89814407
