sequenceID,llda
100_chr1,1.1937906
100_chr11,-0.019095192
100_chr17,-0.019095192
100_chr2,0.4412743
100_chr3,-0.019095192
100_chr4,-0.019095192
101_chr1,0.83732265
101_chr11,-0.019095192
101_chr17,-0.019095192
101_chr2,1.5473866
101_chr3,0.20746998
101_chr4,-0.019095192
102_chr1,1.26076
102_chr11,-0.019095192
102_chr17,-0.019095192
102_chr2,0.6175254
102_chr3,-0.019095192
102_chr4,-0.019095192
103_chr1,1.4953866
103_chr11,-0.019095192
103_chr17,-0.019095192
103_chr2,1.4564672
103_chr22,-0.019095192
103_chr3,-0.019095192
103_chr4,-0.019095192
103_chrX,-0.019095192
104_chr1,1.8369737
104_chr11,-0.019095192
104_chr17,0.80202186
104_chr2,2.0176547
104_chr3,0.23774974
104_chr4,-0.019095192
105_chr1,0.4437146
105_chr11,-0.019095192
105_chr17,-0.019095192
105_chr2,0.12430277
105_chr3,-0.019095192
105_chr4,-0.019095192
106_chr1,0.7938132
106_chr11,0.51717216
106_chr14,-0.019095192
106_chr16,-0.019095192
106_chr17,0.29689455
106_chr3,0.24237902
106_chr4,-0.019095192
106_chr5,0.16806605
106_chr6,-0.019095192
106_chr8,0.010159226
106_chr9,-0.019095192
107_chr1,0.12442825
107_chr11,-0.019095192
107_chr17,-0.019095192
107_chr2,-0.019095192
107_chr3,-0.019095192
107_chr4,-0.019095192
108_chr1,0.7933029
108_chr11,-0.019095192
108_chr17,-0.019095192
108_chr2,-0.019095192
108_chr3,-0.019095192
108_chr4,-0.019095192
109_chr1,0.72527343
109_chr11,-0.019095192
109_chr17,0.22204934
109_chr2,0.7278246
109_chr3,0.372734
109_chr4,0.08405858
109_chr8,-0.019095192
10_chr1,0.25901487
10_chr11,-0.019095192
10_chr17,-0.019095192
10_chr2,0.14685848
10_chr3,-0.019095192
10_chr4,-0.019095192
110_chr1,0.6331034
110_chr11,-0.019095192
110_chr17,-0.019095192
110_chr2,0.10815456
110_chr3,-0.019095192
110_chr4,-0.019095192
111_chr1,0.6501722
111_chr11,-0.019095192
111_chr17,0.2623234
111_chr2,0.46708784
111_chr3,0.118325464
111_chr4,0.24457647
112_chr1,0.74562514
112_chr11,0.57208216
112_chr17,0.42502072
112_chr2,0.5158792
112_chr3,0.11564552
112_chr4,-0.019095192
113_chr1,0.38514996
113_chr10,-0.019095192
113_chr11,-0.019095192
113_chr13,-0.019095192
113_chr17,-0.019095192
113_chr2,-0.019095192
113_chr3,-0.019095192
113_chr4,-0.019095192
113_chr6,-0.019095192
113_chr7,-0.019095192
113_chr9,-0.019095192
114_chr1,0.4770055
114_chr11,-0.019095192
114_chr17,0.16077532
114_chr2,0.19306464
114_chr3,0.40417525
114_chr4,-0.019095192
115_chr1,0.75194186
115_chr11,-0.019095192
115_chr17,-0.019095192
115_chr2,-0.019095192
115_chr3,-0.019095192
115_chr4,-0.019095192
116_chr1,0.8097124
116_chr11,-0.019095192
116_chr14,-0.019095192
116_chr17,-0.019095192
116_chr2,-0.019095192
116_chr3,-0.019095192
116_chr4,-0.019095192
116_chrX,-0.019095192
117_chr1,1.0840809
117_chr11,-0.019095192
117_chr17,0.23466645
117_chr2,-0.019095192
117_chr3,0.036464706
117_chr4,-0.019095192
118_chr1,-0.019095192
118_chr11,-0.019095192
118_chr17,-0.019095192
118_chr3,-0.019095192
118_chr4,-0.019095192
119_chr1,0.5797217
119_chr11,-0.019095192
119_chr17,-0.019095192
119_chr2,0.33215323
119_chr3,0.23135738
119_chr4,-0.019095192
11_chr1,1.4969081
11_chr11,0.54007393
11_chr14,-0.019095192
11_chr16,-0.019095192
11_chr17,0.34451658
11_chr2,0.89298725
11_chr21,-0.019095192
11_chr3,0.39725125
11_chr4,-0.019095192
11_chr7,-0.0005382132
11_chr9,-0.019095192
120_chr1,0.85088503
120_chr11,-0.019095192
120_chr17,-0.019095192
120_chr2,-0.019095192
120_chr3,-0.019095192
120_chr4,-0.019095192
121_chr1,0.669076
121_chr11,0.15402135
121_chr17,-0.019095192
121_chr2,0.094527096
121_chr3,-0.005763991
121_chr4,-0.019095192
122_chr1,0.6518373
122_chr11,-0.019095192
122_chr17,-0.019095192
122_chr2,0.15429674
122_chr3,-0.019095192
122_chr4,-0.019095192
123_chr1,1.5805428
123_chr11,0.14694321
123_chr12,-0.019095192
123_chr14,-0.019095192
123_chr16,-0.019095192
123_chr17,0.20927843
123_chr19,-0.019095192
123_chr2,0.44626582
123_chr3,0.19118522
123_chr4,0.19857255
123_chr7,-0.019095192
123_chrX,-0.019095192
124_chr1,0.7065185
124_chr11,0.04489126
124_chr17,-0.019095192
124_chr2,0.070375934
124_chr3,0.0062904228
124_chr4,-0.019095192
125_chr1,0.9052436
125_chr11,-0.019095192
125_chr17,-0.019095192
125_chr2,0.29612848
125_chr3,-0.019095192
125_chr4,-0.019095192
126_chr1,0.69266343
126_chr11,-0.019095192
126_chr17,0.114196114
126_chr2,0.0991163
126_chr3,0.3966817
126_chr4,0.24855854
127_chr1,1.059972
127_chr11,-0.019095192
127_chr17,-0.019095192
127_chr2,0.17282914
