sequenceID,llda
360_chr2,-0.3370781
360_chr3,-0.5640078
360_chr4,-0.6902318
360_chr5,-0.61066985
360_chrX,-0.50813246
361_chr1,-0.6044347
361_chr11,-0.75765866
361_chr17,-0.75765866
361_chr2,-0.7053871
361_chr3,-0.7209424
361_chr4,-0.7154662
362_chr1,-0.51975954
362_chr11,-0.6730855
362_chr17,-0.7084358
362_chr19,-0.75765866
362_chr2,-0.2816407
362_chr3,-0.6500142
362_chr4,-0.6393931
362_chr8,-0.75765866
363_chr1,-0.5878196
363_chr11,-0.7543307
363_chr17,-0.67415375
363_chr2,-0.61707854
363_chr3,-0.66129255
363_chr4,-0.5981313
364_chr1,-0.54231703
364_chr11,-0.75765866
364_chr17,-0.75765866
364_chr2,-0.75765866
364_chr3,-0.72978777
365_chr1,-0.45054817
365_chr11,-0.7313026
365_chr17,-0.75765866
365_chr2,-0.6985402
365_chr3,-0.75765866
365_chr4,-0.7455408
365_chrX,-0.7001487
366_chr1,-0.72206426
366_chr11,-0.75765866
366_chr17,-0.75765866
366_chr2,-0.74382377
366_chr3,-0.75765866
366_chr4,-0.75765866
367_chr1,-0.5640105
367_chr11,-0.7376275
367_chr17,-0.7557382
367_chr2,-0.6302169
367_chr3,-0.6356189
367_chr4,-0.75765866
368_chr11,-0.75765866
368_chr17,-0.75765866
368_chr2,-0.75765866
368_chr9,-0.75765866
369_chr1,-0.54989874
369_chr11,-0.75305754
369_chr16,-0.75765866
369_chr17,-0.75765866
369_chr19,-0.7132145
369_chr2,-0.66701895
369_chr3,-0.75765866
369_chr4,-0.75765866
36_chr1,-0.6240288
36_chr11,-0.75765866
36_chr17,-0.7278142
36_chr2,-0.6424342
36_chr3,-0.7344659
36_chr4,-0.67055166
371_chr1,-0.7208566
371_chr10,-0.75765866
371_chr11,-0.75765866
371_chr14,-0.75765866
371_chr16,-0.75765866
371_chr17,-0.75765866
371_chr2,-0.7247227
371_chr3,-0.73395383
371_chr4,-0.75765866
371_chr9,-0.75765866
373_chr1,-0.7306902
373_chr11,-0.737013
373_chr13,-0.75765866
373_chr14,-0.75765866
373_chr17,-0.75765866
373_chr2,-0.75765866
373_chr3,-0.75765866
373_chr4,-0.75765866
373_chrX,-0.75765866
375_chr1,-0.54712194
375_chr12,-0.7337224
375_chr14,-0.75765866
375_chr17,-0.75765866
375_chr2,-0.75765866
375_chr3,-0.75765866
375_chr4,-0.75765866
375_chr7,-0.75765866
376_chr1,-0.6221159
376_chr11,-0.75765866
376_chr17,-0.75765866
376_chr2,-0.7428903
376_chr3,-0.75765866
376_chr4,-0.75765866
377_chr1,-0.6564255
377_chr11,-0.73904437
377_chr17,-0.7450888
377_chr2,-0.62929285
377_chr3,-0.61649555
377_chr4,-0.75765866
377_chrX,-0.6440947
378_chr1,-0.7049372
378_chr10,-0.75765866
378_chr11,-0.75765866
378_chr17,-0.75765866
378_chr2,-0.624635
378_chr3,-0.6804896
378_chr4,-0.6559586
378_chr7,-0.75765866
379_chr1,-0.6243605
379_chr11,-0.72677785
379_chr17,-0.7444018
379_chr2,-0.56811136
379_chr3,-0.72171444
379_chr4,-0.6364789
379_chr5,-0.69012755
379_chrX,-0.62626475
37_chr1,-0.62925017
37_chr11,-0.75765866
37_chr17,-0.75765866
37_chr2,-0.62129074
37_chr3,-0.75765866
37_chr4,-0.6944873
380_chr1,-0.4400333
380_chr11,-0.75765866
380_chr12,-0.43750885
380_chr17,-0.75765866
380_chr19,-0.75765866
380_chr2,-0.5408219
380_chr3,-0.75765866
380_chr4,-0.75765866
381_chr1,-0.5785287
381_chr11,-0.6610749
381_chr12,-0.47620276
381_chr17,-0.74153686
381_chr2,-0.6332304
381_chr3,-0.7115458
381_chr4,-0.6810101
382_chr1,-0.4673024
382_chr11,-0.75765866
382_chr17,-0.75765866
382_chr2,-0.5489008
382_chr3,-0.75765866
382_chr4,-0.75765866
383_chr1,-0.44682747
383_chr11,-0.7318875
383_chr17,-0.75765866
383_chr2,-0.48729956
383_chr3,-0.65353835
383_chr4,-0.75765866
383_chrX,-0.7268367
384_chr1,-0.48336995
384_chr11,-0.75765866
384_chr17,-0.75765866
384_chr2,-0.69633174
384_chr3,-0.75765866
384_chr4,-0.75765866
385_chr1,-0.5163354
