sequenceID,llda
100_chr1,1.4896199
100_chr11,-0.9291723
100_chr17,-1.0667908
100_chr2,0.026134912
100_chr3,-0.71687996
100_chr4,-0.93933177
101_chr1,1.1580638
101_chr11,-0.69938725
101_chr17,-0.8382997
101_chr2,2.2632568
101_chr3,-0.4142256
101_chr4,-1.0250212
102_chr1,0.8538096
102_chr11,-1.1278652
102_chr17,-0.8848756
102_chr2,0.23014297
102_chr3,-0.39734456
102_chr4,-1.0195377
103_chr1,0.927669
103_chr11,-1.1844825
103_chr17,-0.8232722
103_chr2,3.25672
103_chr22,0.25881156
103_chr3,-1.0001397
103_chr4,-1.2269547
103_chrX,-0.14717892
104_chr1,1.7793192
104_chr11,-0.8282819
104_chr17,0.53361315
104_chr2,5.072853
104_chr3,-0.5431544
104_chr4,-0.7843525
105_chr1,0.5445536
105_chr11,-0.98085463
105_chr17,-0.85638064
105_chr2,-0.008076477
105_chr3,-0.783008
105_chr4,-0.8758489
106_chr1,0.9597935
106_chr11,-0.41043967
106_chr14,-0.6138376
106_chr16,-0.8989957
106_chr17,-0.6520538
106_chr3,0.0043971213
106_chr4,-0.7615392
106_chr5,0.06570113
106_chr6,-0.55711156
106_chr8,-0.09314361
106_chr9,-0.9112369
107_chr1,-0.033009466
107_chr11,-1.2042805
107_chr17,-1.2007669
107_chr2,-0.774958
107_chr3,-0.8905811
107_chr4,-1.2802192
108_chr1,0.76531345
108_chr11,-0.90340096
108_chr17,-0.8773465
108_chr2,-0.79467005
108_chr3,-0.8970872
108_chr4,-0.7389397
109_chr1,1.1098893
109_chr11,-0.6400397
109_chr17,-0.2507474
109_chr2,0.34775114
109_chr3,0.20518161
109_chr4,-0.16211866
109_chr8,-0.48170307
10_chr1,0.61081386
10_chr11,-0.8306535
10_chr17,-0.5508883
10_chr2,-0.22952877
10_chr3,-0.5388588
10_chr4,-0.67444414
110_chr1,0.55314416
110_chr11,-1.1787738
110_chr17,-1.1032487
110_chr2,-0.34247422
110_chr3,-0.93366617
110_chr4,-0.2600476
111_chr1,1.1778084
111_chr11,-0.63997906
111_chr17,-0.23826772
111_chr2,0.57467943
111_chr3,0.083858386
111_chr4,0.12720215
112_chr1,0.86189175
112_chr11,-0.54292357
112_chr17,-0.3845039
112_chr2,0.34335563
112_chr3,-0.2153917
112_chr4,-0.76716703
113_chr1,-0.024992835
113_chr10,-1.2836107
113_chr11,-1.1801771
113_chr13,-1.0242717
113_chr17,-1.0181838
113_chr2,-0.75194985
113_chr3,-1.2199554
113_chr4,-1.2974406
113_chr6,-1.2973601
113_chr7,-1.2779363
113_chr9,-1.3984882
114_chr1,0.94087166
114_chr11,-0.75215375
114_chr17,-0.52291244
114_chr2,-0.2744929
114_chr3,-0.27125737
114_chr4,-0.72498316
115_chr1,0.5102778
115_chr11,-0.74767107
115_chr17,-0.6709433
115_chr2,-0.7533994
115_chr3,-0.94270736
115_chr4,-0.8977981
116_chr1,0.41641822
116_chr11,-1.1252367
116_chr14,-1.062662
116_chr17,-1.0731835
116_chr2,-0.6839989
116_chr3,-0.9264835
116_chr4,-1.1015462
116_chrX,-0.5556679
117_chr1,1.7288936
117_chr11,-0.8021503
117_chr17,-0.10123159
117_chr2,0.041121628
117_chr3,0.019839237
117_chr4,-0.118151665
118_chr1,-0.058091745
118_chr11,-0.8665881
118_chr17,-0.8556751
118_chr3,-0.52097636
118_chr4,-1.084528
119_chr1,0.8186406
119_chr11,-0.8163528
119_chr17,-0.7269973
119_chr2,-0.01921157
119_chr3,-0.40130475
119_chr4,-0.86085314
11_chr1,1.0919179
11_chr11,-0.23679657
11_chr14,-0.63713986
11_chr16,-0.9696592
11_chr17,-0.5037049
11_chr2,0.18660004
11_chr21,-1.0945113
11_chr3,-0.22916757
11_chr4,-0.5911281
11_chr7,-0.63198555
11_chr9,-0.49698493
120_chr1,1.1885681
120_chr11,-1.0092412
120_chr17,-0.8486129
120_chr2,-0.25752518
120_chr3,-0.75367665
120_chr4,-0.76839775
121_chr1,0.23768891
121_chr11,-0.6152101
121_chr17,-0.88556874
121_chr2,-0.45720732
121_chr3,-0.7265118
121_chr4,-1.0037925
122_chr1,0.5094112
122_chr11,-1.1070861
122_chr17,-0.979122
122_chr2,-0.44898295
122_chr3,-0.5898473
122_chr4,-0.8968547
123_chr1,1.3312205
123_chr11,-0.6357331
123_chr12,-0.7763846
123_chr14,-0.4592534
123_chr16,-1.1522877
123_chr17,-0.40744558
123_chr19,-1.477007
123_chr2,-0.16039127
123_chr3,-0.6076523
123_chr4,-0.48825148
123_chr7,-1.0247205
123_chrX,-0.77952254
124_chr1,1.49221
124_chr11,-0.37331992
124_chr17,-0.7462282
124_chr2,0.12053061
124_chr3,0.14903468
124_chr4,-0.14623557
125_chr1,1.0336958
125_chr11,-0.96957844
125_chr17,-0.9060622
125_chr2,-0.21697518
125_chr3,-0.7623125
125_chr4,-0.7645345
126_chr1,1.4030486
126_chr11,-0.50847834
126_chr17,-0.35092095
126_chr2,0.26121294
126_chr3,0.33389273
126_chr4,-0.0027100663
127_chr1,0.98644733
127_chr11,-0.9805232
127_chr17,-0.8449791
127_chr2,-0.333211
127_chr3,-0.6988115
127_chr4,-0.50037324
128_chr1,0.35348547
128_chr11,-0.99830866
128_chr12,-0.9829246
128_chr17,-0.90597606
128_chr2,-0.69965553
128_chr3,-0.9287097
128_chr4,-1.1065944
128_chr6,-1.2113609
129_chr1,1.298736
129_chr11,-0.6860227
129_chr17,-0.5287135
129_chr2,0.14262933
129_chr3,-0.012245817
129_chr4,0.20379029
129_chr9,-0.7060852
12_chr1,1.176039
12_chr11,-0.6421821
12_chr14,-0.643784
12_chr17,-0.719409
12_chr2,-0.2946515
12_chr22,-1.0208315
12_chr3,-0.5486978
12_chr4,-0.42548224
12_chr6,-0.39752698
12_chrX,-0.74331737
130_chr1,0.08850234
130_chr11,-1.2932466
130_chr17,-0.93866384
130_chr2,-0.5292465
130_chr3,-0.91751194
130_chr4,-0.97672933
131_chr1,0.1221186
131_chr11,-1.0797813
131_chr17,-1.2934538
131_chr2,-0.68820953
131_chr3,-0.69311714
131_chr4,-1.1890694
132_chr1,1.2181952
132_chr11,-0.5049771
132_chr17,-0.8117197
132_chr2,0.38757724
132_chr3,-0.53770643
132_chr4,-0.4345641
133_chr1,0.69171375
133_chr11,-0.27780846
133_chr2,2.8890984
133_chr3,-0.81957954
133_chr4,-0.7728445
134_chr1,0.9878708
134_chr11,-1.0681522
134_chr17,-1.0499785
134_chr2,-0.418784
134_chr3,-0.79858625
134_chr4,-0.9513331
135_chr1,0.47155538
135_chr11,-0.8342215
135_chr17,-0.9309321
135_chr2,-0.37317818
135_chr3,-0.82634425
135_chr4,-1.0314751
136_chr1,0.47043788
136_chr11,-1.0961163
136_chr17,-0.94554186
136_chr2,-0.6018094
136_chr3,-0.51218134
136_chr4,-0.82838523
137_chr1,0.6200521
137_chr11,-1.1310973
137_chr17,-1.0814518
137_chr2,1.1055175
137_chr3,-0.60186577
137_chr4,-0.79734486
138_chr1,1.2130463
138_chr11,-0.7625829
138_chr17,-0.7370868
138_chr2,0.19930619
138_chr3,-0.055368304
138_chr4,-0.35571572
139_chr1,0.66713053
139_chr11,-0.828593
139_chr17,-0.9457916
139_chr2,-0.35808697
139_chr22,-1.237242
139_chr3,-0.66677773
139_chr4,-0.60396916
139_chr7,-0.57602316
139_chr9,-0.9244066
13_chr1,2.0752094
13_chr11,-0.6301696
13_chr17,-0.55709314
13_chr2,0.29077902
13_chr3,-0.11587582
13_chr4,-0.3203908
140_chr1,1.0839306
140_chr11,-0.657005
140_chr17,-0.4267965
140_chr2,0.14751267
140_chr3,0.09900872
140_chr4,-0.08379205
141_chr1,0.9745247
141_chr11,-0.25747335
141_chr17,-0.70330614
141_chr2,0.39534515
141_chr3,-0.2536958
141_chr4,-0.03502447
142_chr1,1.974579
142_chr11,-0.5871526
142_chr17,-0.72860944
142_chr2,0.00610831
142_chr3,-0.45311204
142_chr4,-0.47527942
143_chr1,0.76264465
143_chr11,-0.8729083
143_chr17,-1.0180157
143_chr2,-0.1766343
143_chr3,-0.7340023
143_chr4,-1.0429542
144_chr1,0.8884058
144_chr11,-1.0031447
144_chr17,-0.5359933
144_chr2,-0.122182526
144_chr3,-0.5572851
144_chr4,-0.60647804
145_chr1,0.43734866
145_chr11,-1.0805475
145_chr12,-0.57911694
145_chr17,-0.99199176
145_chr19,-1.6704276
145_chr2,-0.5824128
145_chr3,-0.7029477
145_chr4,-0.98559415
145_chr6,-1.1278454
145_chr7,-1.0209864
146_chr1,0.662032
146_chr11,-1.0345716
146_chr17,-1.1612779
146_chr2,-0.21963435
146_chr3,-0.90500087
146_chr4,-0.94029194
147_chr1,0.6746217
147_chr11,-0.33356288
147_chr17,-0.79382724
147_chr2,-0.19868404
147_chr3,-0.33015555
147_chr4,-0.40252283
148_chr1,0.98681134
148_chr11,-1.0014397
148_chr17,-0.98094517
148_chr2,-0.28699115
148_chr3,-0.77133304
148_chr4,-0.6889587
149_chr1,0.9012339
149_chr11,-0.96029127
149_chr17,-0.7051342
149_chr2,-0.20138316
149_chr20,-1.4075009
149_chr3,-0.74707645
149_chr4,-0.9328007
149_chr6,-1.0319005
14_chr1,1.1854156
14_chr11,-1.1898296
14_chr17,-0.98819387
14_chr18,-1.4494576
14_chr2,2.91827
14_chr3,-0.73189354
14_chr4,-0.61930025
150_chr1,1.2707244
150_chr11,-0.4435713
150_chr17,-0.5993123
150_chr2,-0.050995752
150_chr3,-0.08248695
150_chr4,-0.11460954
151_chr1,0.057882484
151_chr11,-1.1584512
151_chr17,-1.1058981
151_chr2,-0.8124682
151_chr3,-0.9578009
151_chr4,-1.1637046
152_chr1,0.36270732
152_chr11,-0.90590805
152_chr17,-0.9535072
152_chr2,-0.52621174
152_chr3,-0.9160792
152_chr4,-0.47784373
153_chr1,0.75181204
153_chr11,-0.8145329
153_chr17,-0.83169657
153_chr18,-1.2658085
153_chr2,-0.3403746
153_chr3,-0.84828824
153_chr4,-0.76260895
153_chr7,-0.87725866
154_chr1,0.17773046
154_chr11,-1.2674738
154_chr17,-1.0773151
154_chr2,-0.6961695
154_chr3,-0.8286396
154_chr4,-1.0769411
155_chr1,0.76539147
155_chr11,-0.4221738
155_chr17,-0.6065096
155_chr2,-0.046712846
155_chr3,-0.24900092
155_chr4,-0.683146
156_chr1,0.71625406
156_chr11,-0.7156705
156_chr17,-0.759307
156_chr2,-0.058903664
156_chr3,-0.56817615
156_chr4,0.016263008
157_chr1,0.39302778
157_chr11,-0.9472561
157_chr17,-0.9784889
157_chr2,-0.06688935
157_chr3,-0.16723834
157_chr4,-1.0162356
158_chr1,0.6531597
158_chr11,-0.45126614
158_chr17,-0.99403954
158_chr2,-0.327504
158_chr3,-0.59928
158_chr4,-0.9014608
159_chr1,0.55712724
159_chr11,-0.9499183
159_chr17,-0.7921144
159_chr2,-0.5363486
159_chr3,-0.7619062
159_chr4,-0.621343
15_chr1,0.5851813
15_chr10,-1.0247014
15_chr11,-0.95797646
15_chr17,-1.0342512
15_chr2,2.3751616
15_chr3,-0.6436906
15_chr4,-0.9732028
15_chr6,1.000336
160_chr1,0.6043484
160_chr11,-0.61296695
160_chr17,-0.6450805
160_chr2,-0.2774976
160_chr3,-0.5287024
160_chr4,-0.64977443
161_chr1,2.9155104
161_chr17,-0.33050007
161_chr2,5.0324774
161_chr3,-0.7875135
161_chr4,-0.33643508
162_chr1,0.6026502
162_chr11,-0.8373807
162_chr17,-1.0031323
162_chr19,-1.5126238
162_chr2,-0.5938673
162_chr22,-1.3957082
162_chr3,-0.73791367
162_chr4,-1.1033658
162_chr5,-0.6045711
162_chr7,-1.2877338
162_chr8,-1.1800773
163_chr1,1.0958209
163_chr11,-1.0380814
163_chr17,-0.9718091
163_chr2,-0.40782893
163_chr3,-0.79412293
163_chr4,-0.8556301
164_chr1,1.1627278
164_chr11,-0.6813333
164_chr17,-0.8462497
164_chr2,-0.018929575
164_chr3,-0.10596481
164_chr4,-0.46143243
165_chr1,0.2214945
165_chr11,-0.9510055
165_chr17,-0.8821548
165_chr2,-0.20158492
165_chr3,-0.8418349
165_chr4,-0.9031237
166_chr1,0.7442427
166_chr11,-0.8096309
166_chr17,-1.0250578
166_chr2,-0.52509284
166_chr3,-0.72400767
166_chr4,-0.95078987
167_chr1,0.86826766
167_chr11,-0.903013
167_chr17,-0.6837976
167_chr2,-0.07654095
167_chr3,-0.63266665
167_chr4,-0.75277835
168_chr1,0.2071472
168_chr11,-0.47204593
168_chr17,-0.75603527
168_chr2,-0.65750235
168_chr3,-0.9389589
168_chr4,-0.75556916
169_chr1,0.76168174
169_chr11,-0.93198645
169_chr17,-0.6737509
169_chr2,-0.17978232
169_chr3,-0.4110931
169_chr4,-0.7761021
16_chr1,1.0636379
16_chr11,-0.7145553
16_chr17,-0.75759596
16_chr2,0.171937
16_chr3,-0.086416915
16_chr4,-0.19966103
170_chr1,-0.20564431
170_chr11,-1.4203149
170_chr17,-1.2739557
170_chr2,-1.1064645
170_chr3,-1.235093
170_chr4,-1.473431
171_chr1,0.70654744
171_chr11,-0.97464776
171_chr17,-0.9264091
171_chr2,-0.50174457
171_chr3,-0.94080764
171_chr4,-0.96446234
172_chr1,0.6155752
172_chr11,-1.050986
172_chr17,-0.84938824
172_chr2,-0.37865382
172_chr3,-0.7276513
172_chr4,-0.79105324
173_chr1,0.25272408
173_chr11,-1.2121942
173_chr15,-1.417551
173_chr16,-1.5358663
173_chr17,-0.7114924
173_chr19,-1.528085
173_chr2,-0.5811651
173_chr3,-1.0950638
173_chr4,-0.9681971
173_chr8,-0.7413204
173_chr9,-1.076213
175_chr1,0.01246445
175_chr11,-1.172788
175_chr17,-1.3145084
175_chr2,-1.0298291
175_chr3,-1.0117102
175_chr4,-1.4210912
176_chr1,0.67745215
176_chr11,-0.9047933
176_chr17,-0.7321289
176_chr2,-0.2775825
176_chr3,-0.4382808
176_chr4,-0.5891365
177_chr1,0.6647089
177_chr11,-0.9719087
177_chr17,-0.89919376
177_chr2,-0.2870307
177_chr3,-0.75823975
177_chr4,-0.8458984
178_chr1,1.0375739
178_chr11,-0.93488216
178_chr17,-0.9366256
178_chr2,-0.21784508
178_chr3,-0.68867886
178_chr4,-0.83452225
17_chr1,0.3840358
17_chr11,-1.0607439
17_chr14,-1.4366242
17_chr17,-0.88657737
17_chr2,-0.66673
17_chr3,-1.0709416
17_chr4,-1.216109
180_chr1,0.12722415
180_chr11,-0.90846634
180_chr17,-1.2306948
180_chr2,-0.32144246
180_chr3,-0.8673221
180_chr4,-1.0857816
181_chr11,-0.6734293
181_chr17,-0.16270779
181_chr2,0.052686874
181_chr3,0.020247156
181_chr4,0.016682645
182_chr1,1.0321984
182_chr11,-0.65070117
182_chr17,-0.4740767
182_chr2,3.6846173
182_chr3,-0.73142856
183_chr1,0.9190499
183_chr11,-1.2857515
183_chr17,-0.9545841
183_chr2,-0.35955644
183_chr3,-0.9405448
183_chr4,-1.1213673
184_chr1,1.0963037
184_chr11,-0.9284266
184_chr17,-0.9290286
184_chr2,-0.13613065
184_chr3,-0.56128156
184_chr4,-0.6901651
185_chr1,0.013383677
185_chr11,-1.0329682
185_chr17,-0.8816253
185_chr2,-0.7909227
185_chr3,-1.1676373
185_chr4,-1.2011515
186_chr1,1.0623713
186_chr11,-0.82318217
186_chr17,-0.40157723
186_chr2,0.03394849
186_chr3,-0.09251468
186_chr4,-0.19316153
187_chr1,0.64606965
187_chr11,-1.0858839
187_chr17,-0.8385054
187_chr2,-0.4217841
187_chr3,-0.3002315
187_chr4,-0.8029876
188_chr1,0.766433
188_chr11,-0.63656837
188_chr2,-0.1156669
188_chr3,-0.11253689
188_chr4,-0.5988623
188_chr6,-0.8566903
188_chr9,-1.0446087
189_chr1,1.9523479
189_chr11,-0.3222636
189_chr15,-0.9969435
189_chr17,-0.43748102
189_chr18,-1.2790204
189_chr2,0.5606397
189_chr20,-1.0194659
189_chr3,0.25677934
189_chr4,-0.012157073
189_chr5,-0.31999144
189_chr7,-0.42157146
189_chr9,0.09296877
189_chrX,-0.5796737
18_chr1,0.7170666
18_chr10,-1.0576495
18_chr11,-0.797699
18_chr17,-1.0428181
18_chr2,-0.5371144
18_chr20,-1.3373643
18_chr3,-0.7408335
18_chr4,-0.7090938
18_chr6,-0.9579956
18_chr7,-1.0913618
18_chr9,-1.0494065
18_chrX,-0.99674606
190_chr1,0.71567583
190_chr11,-0.4770877
190_chr17,-0.3057703
190_chr2,-0.2572777
190_chr3,-0.6135018
190_chr4,-0.3622919
191_chr1,0.15789114
191_chr11,-1.0789852
191_chr17,-0.8404165
191_chr2,-0.56305873
191_chr3,-0.88186455
191_chr4,-1.2526996
192_chr1,0.22134662
192_chr11,-1.066364
192_chr17,-1.1321111
192_chr2,-0.4247429
192_chr3,-1.0578256
192_chr4,-1.1342375
193_chr1,0.3112284
193_chr11,-0.99928135
193_chr17,-0.90345836
193_chr2,-0.25129658
193_chr3,-0.732988
193_chr4,-1.0787523
194_chr1,0.61313605
194_chr11,-0.9566346
194_chr17,-0.53057
194_chr2,-0.24660522
194_chr3,-0.67676896
194_chr4,-0.6507949
195_chr1,0.7589475
195_chr11,-0.723099
195_chr17,-0.9805875
195_chr2,-0.13021831
195_chr3,-0.5339012
195_chr4,-0.5661188
196_chr1,1.6072562
196_chr10,-0.83502173
196_chr11,-0.8755393
196_chr14,-1.0861576
196_chr17,-0.8797282
196_chr19,-1.1721069
