sequenceID,llda
100_chr1,0.47994757
100_chr11,-0.08206305
100_chr17,-0.09944405
100_chr2,0.16144396
100_chr3,-0.024875753
100_chr4,-0.07698555
101_chr1,0.29944026
101_chr11,0.059020355
101_chr17,-0.09944405
101_chr2,1.3389505
101_chr3,0.106080726
101_chr4,-0.09944405
102_chr1,0.58125395
102_chr11,-0.09944405
102_chr17,-0.010929748
102_chr2,0.42145044
102_chr3,-0.013030544
102_chr4,-0.09944405
103_chr1,0.83936733
103_chr11,-0.09944405
103_chr17,0.117544025
103_chr2,2.0183356
103_chr22,0.5660588
103_chr3,-0.09944405
103_chr4,-0.09944405
103_chrX,0.32415754
104_chr1,0.9379666
104_chr11,0.05605218
104_chr17,0.81472075
104_chr2,2.6323667
104_chr3,0.13513112
104_chr4,0.09012683
105_chr1,0.07693808
105_chr11,-0.09944405
105_chr17,-0.09944405
105_chr2,0.033858195
105_chr3,-0.09944405
105_chr4,-0.09944405
106_chr1,0.22431667
106_chr11,0.42921215
106_chr14,0.08444762
106_chr16,-0.08814237
106_chr17,0.3280993
106_chr3,0.15647246
106_chr4,-0.09944405
106_chr5,0.17874287
106_chr6,0.011889063
106_chr8,0.17725037
106_chr9,-0.08116959
107_chr1,-0.006591946
107_chr11,-0.0704645
107_chr17,-0.09944405
107_chr2,-0.09944405
107_chr3,-0.028424159
107_chr4,-0.09944405
108_chr1,0.28943372
108_chr11,0.20754094
108_chr17,0.1318364
108_chr2,-0.09944405
108_chr3,-0.09944405
108_chr4,0.047284335
109_chr1,0.18226822
109_chr11,-0.07780936
109_chr17,0.10593289
109_chr2,0.19571339
109_chr3,0.081781045
109_chr4,0.0074288696
109_chr8,-0.070627384
10_chr1,0.052762344
10_chr11,-0.09944405
10_chr17,0.074067086
10_chr2,0.003711611
10_chr3,-0.025630154
10_chr4,-0.09944405
110_chr1,0.17438827
110_chr11,-0.09944405
110_chr17,-0.09944405
110_chr2,0.04902108
110_chr3,-0.09944405
110_chr4,0.19103257
111_chr1,0.1771466
111_chr11,-0.046470147
111_chr17,0.124975875
111_chr2,0.16524418
111_chr3,0.019422822
111_chr4,0.113438144
112_chr1,0.19829948
112_chr11,0.49678397
112_chr17,0.4060384
112_chr2,0.23533575
112_chr3,0.093585625
112_chr4,-0.09944405
113_chr1,0.16595806
113_chr10,-0.09944405
113_chr11,0.053723633
113_chr13,0.09756407
113_chr17,0.13485855
113_chr2,0.08839096
113_chr3,-0.09944405
113_chr4,-0.09005856
113_chr6,0.09816559
113_chr7,-0.09035159
113_chr9,-0.086850576
114_chr1,0.15213783
114_chr11,0.098575085
114_chr17,0.26594275
114_chr2,0.07256758
114_chr3,0.23538284
114_chr4,-0.009203725
115_chr1,0.2525856
115_chr11,0.3010518
115_chr17,0.30055243
115_chr2,0.08404809
115_chr3,0.16932644
115_chr4,0.1704685
116_chr1,0.22512798
116_chr11,-0.056212008
116_chr14,0.049444497
116_chr17,-0.076332465
116_chr2,-0.015766568
116_chr3,-0.07149969
116_chr4,-0.09944405
116_chrX,0.29938275
117_chr1,0.39328045
117_chr11,-0.09944405
117_chr17,0.14449833
117_chr2,-0.038260795
117_chr3,-0.012276903
117_chr4,-0.005487822
118_chr1,-0.048707683
118_chr11,0.021777011
118_chr17,-0.083363295
118_chr3,0.03906074
118_chr4,-0.09944405
119_chr1,0.14691398
119_chr11,0.07918298
119_chr17,0.07965562
119_chr2,0.10948981
119_chr3,0.15097462
119_chr4,-0.09944405
11_chr1,0.6060094
11_chr11,0.45794046
11_chr14,0.2573157
11_chr16,0.22668238
11_chr17,0.28686517
11_chr2,0.38651073
11_chr21,0.12129271
11_chr3,0.24385713
11_chr4,0.09272869
11_chr7,0.21875717
11_chr9,0.29529107
120_chr1,0.28911072
120_chr11,-0.09944405
120_chr17,-0.089458376
120_chr2,-0.050635293
120_chr3,-0.09944405
120_chr4,-0.09944405
121_chr1,0.2065133
121_chr11,0.37118572
121_chr17,0.030560777
121_chr2,0.119065344
