sequenceID,llda
100_chr1,0.69540745
100_chr11,0.085784964
100_chr17,0.085784964
100_chr2,0.27878058
100_chr3,0.085784964
100_chr4,0.085784964
101_chr1,0.6185204
101_chr11,0.089605704
101_chr17,0.085784964
101_chr2,1.0599474
101_chr3,0.17337579
101_chr4,0.085784964
102_chr1,0.8602626
102_chr11,0.085784964
102_chr17,0.096694976
102_chr2,0.5155651
102_chr3,0.116577685
102_chr4,0.085784964
103_chr1,1.0212249
103_chr11,0.085784964
103_chr17,0.17981966
103_chr2,1.5259862
103_chr22,0.34542772
103_chr3,0.085784964
103_chr4,0.085784964
103_chrX,0.20373347
104_chr1,0.92950004
104_chr11,0.085784964
104_chr17,0.6012131
104_chr2,1.8484005
104_chr3,0.16574134
104_chr4,0.095040955
105_chr1,0.5024437
105_chr11,0.085784964
105_chr17,0.085784964
105_chr2,0.2607861
105_chr3,0.085784964
105_chr4,0.085784964
106_chr1,0.59656674
106_chr11,0.41399187
106_chr14,0.085784964
106_chr16,0.085784964
106_chr17,0.34481785
106_chr3,0.25169554
106_chr4,0.085784964
106_chr5,0.27747786
106_chr6,0.134458
106_chr8,0.19655725
106_chr9,0.085784964
107_chr1,0.31238186
107_chr11,0.085784964
107_chr17,0.085784964
107_chr2,0.085784964
107_chr3,0.085784964
107_chr4,0.085784964
108_chr1,0.49482164
108_chr11,0.20053855
108_chr17,0.17624483
108_chr2,0.085784964
108_chr3,0.085784964
108_chr4,0.085784964
109_chr1,0.69587433
109_chr11,0.085784964
109_chr17,0.20675549
109_chr2,0.44010076
109_chr3,0.35223716
109_chr4,0.23339742
109_chr8,0.1817967
10_chr1,0.51168525
10_chr11,0.085784964
10_chr17,0.12587631
10_chr2,0.23564968
10_chr3,0.13392635
10_chr4,0.085784964
110_chr1,0.45736566
110_chr11,0.085784964
110_chr17,0.085784964
110_chr2,0.1723637
110_chr3,0.085784964
110_chr4,0.16593751
111_chr1,0.7109016
111_chr11,0.111746214
111_chr17,0.21842363
111_chr2,0.43888703
111_chr3,0.32449472
111_chr4,0.30236357
112_chr1,0.58324116
112_chr11,0.48027897
112_chr17,0.38292274
112_chr2,0.3975065
112_chr3,0.21708402
112_chr4,0.085784964
